id,H,T,MWDIR
201307040005.jpg,0.21,99.0,345.0
201307041004.jpg,0.18,99.0,-1.0
201307041204.jpg,0.15,99.0,353.0
201307041933.jpg,0.18,99.0,109.0
201307042204.jpg,0.12,99.0,-1.0
201307050004.jpg,0.08,99.0,270.0
201307050934.jpg,0.11,99.0,-1.0
201307051204.jpg,0.09,99.0,21.0
201307051603.jpg,0.16,99.0,134.0
201307052003.jpg,0.11,99.0,0.0
201307060004.jpg,0.14,99.0,0.0
201307061004.jpg,0.09,99.0,-1.0
201307061203.jpg,0.16,99.0,59.0
201307061604.jpg,0.12,99.0,184.0
201307061804.jpg,0.13,99.0,-1.0
201307062003.jpg,0.12,99.0,0.0
201307071004.jpg,0.21,99.0,266.0
201307071403.jpg,0.17,99.0,51.0
201307071603.jpg,0.17,99.0,186.0
201307071804.jpg,0.19,99.0,-1.0
201307072004.jpg,0.12,99.0,345.0
201307072204.jpg,0.11,99.0,-1.0
201307081004.jpg,0.35,99.0,240.0
201307081203.jpg,0.37,99.0,255.0
201307081603.jpg,0.48,99.0,261.0
201307081804.jpg,0.41,99.0,246.0
201307082204.jpg,0.32,99.0,252.0
201307090004.jpg,0.32,99.0,267.0
201307091004.jpg,0.09,99.0,-1.0
201307091203.jpg,0.06,99.0,-1.0
201307091403.jpg,0.57,99.0,257.0
201307092204.jpg,0.29,99.0,205.0
201307100004.jpg,0.24,99.0,257.0
201307101204.jpg,0.19,99.0,344.0
201307101403.jpg,0.46,99.0,6.0
201307101804.jpg,0.71,99.0,33.0
201307102004.jpg,0.89,99.0,-1.0
201307102204.jpg,0.7,99.0,41.0
201307110004.jpg,0.58,99.0,26.0
201307111004.jpg,0.36,99.0,9.0
201307111203.jpg,0.31,99.0,13.0
201307111404.jpg,0.33,99.0,25.0
201307112204.jpg,0.59,99.0,17.0
201307120004.jpg,0.72,99.0,41.0
201307121004.jpg,0.37,99.0,359.0
201307121403.jpg,0.45,99.0,16.0
201307121603.jpg,0.48,99.0,180.0
201307122005.jpg,0.36,99.0,15.0
201307131204.jpg,0.17,99.0,70.0
201307131403.jpg,0.34,99.0,37.0
201307131604.jpg,0.37,99.0,17.0
201307131804.jpg,0.42,99.0,31.0
201307140004.jpg,0.42,99.0,12.0
201307141203.jpg,0.23,99.0,39.0
201307141804.jpg,0.33,99.0,50.0
201307142004.jpg,0.27,99.0,-1.0
201307150004.jpg,0.21,99.0,31.0
201307151403.jpg,0.11,99.0,-1.0
201307151603.jpg,0.13,99.0,89.0
201307151804.jpg,0.26,99.0,43.0
201307152004.jpg,0.2,99.0,40.0
201307152204.jpg,0.14,99.0,-1.0
201307160004.jpg,0.06,99.0,270.0
201307161203.jpg,0.08,99.0,231.0
201307161604.jpg,0.08,99.0,7.0
201307161804.jpg,0.1,99.0,270.0
201307162205.jpg,0.06,99.0,-1.0
201307170003.jpg,0.08,99.0,271.0
201307171004.jpg,0.1,99.0,233.0
201307171404.jpg,0.09,99.0,270.0
201307171603.jpg,0.08,99.0,-1.0
201307171804.jpg,0.1,99.0,90.0
201307172204.jpg,0.07,99.0,270.0
201307180004.jpg,0.08,99.0,249.0
201307181004.jpg,0.11,99.0,-1.0
201307181204.jpg,0.09,99.0,263.0
201307181804.jpg,0.15,99.0,242.0
201307182003.jpg,0.36,99.0,265.0
201307190004.jpg,0.33,99.0,235.0
201307191203.jpg,0.55,99.0,90.0
201307191405.jpg,0.5,99.0,232.0
201307191534.jpg,0.92,99.0,37.0
201307191804.jpg,0.93,99.0,253.0
201307192005.jpg,0.98,99.0,259.0
201307200004.jpg,1.66,99.0,0.0
201307201004.jpg,0.45,99.0,350.0
201307201203.jpg,0.39,99.0,320.0
201307201603.jpg,0.5,99.0,337.0
201307201804.jpg,0.39,99.0,31.0
201307201934.jpg,0.42,99.0,5.0
201307202204.jpg,0.47,99.0,34.0
201307211404.jpg,0.62,99.0,12.0
201307211603.jpg,0.73,99.0,5.0
201307211804.jpg,0.58,99.0,17.0
201307220004.jpg,1.33,99.0,19.0
201307221004.jpg,0.34,99.0,180.0
201307221403.jpg,0.16,99.0,308.0
201307221603.jpg,0.11,99.0,314.0
201307221804.jpg,0.11,99.0,-1.0
201307222204.jpg,0.27,99.0,201.0
201307230004.jpg,0.31,99.0,90.0
201307231203.jpg,0.71,99.0,0.0
201307231403.jpg,1.38,99.0,346.0
201307231603.jpg,1.89,99.0,23.0
201307231804.jpg,2.43,99.0,18.0
201307232003.jpg,3.28,99.0,37.0
201307232204.jpg,4.34,99.0,35.0
201307240004.jpg,4.46,99.0,42.0
201307241004.jpg,1.71,99.0,36.0
201307241204.jpg,1.32,99.0,5.0
201307241404.jpg,1.31,99.0,6.0
201307242004.jpg,0.84,99.0,17.0
201307242203.jpg,0.74,99.0,338.0
201307251203.jpg,0.3,99.0,13.0
201307251403.jpg,0.27,99.0,31.0
201307251604.jpg,0.22,3.88,-1.0
201307251804.jpg,0.15,4.08,4.0
201307252004.jpg,0.17,99.0,110.0
201307252134.jpg,0.07,99.0,-1.0
201307260004.jpg,0.3,99.0,194.0
201307261403.jpg,0.43,3.21,257.0
201307261804.jpg,0.57,3.43,261.0
201307262003.jpg,0.76,3.67,90.0
201307262203.jpg,0.49,3.36,267.0
201307270004.jpg,0.43,3.18,274.0
201307271004.jpg,1.61,5.28,333.0
201307271204.jpg,1.74,5.73,182.0
201307272004.jpg,1.59,5.74,355.0
201307272204.jpg,1.18,5.74,334.0
201307281004.jpg,1.33,4.71,359.0
201307281203.jpg,0.79,4.3,4.0
201307281804.jpg,0.55,4.81,359.0
201307282004.jpg,0.62,4.19,347.0
201307282204.jpg,0.71,4.12,351.0
201307290004.jpg,0.98,3.13,0.0
201307291204.jpg,0.85,5.55,16.0
201307291604.jpg,0.95,5.86,4.0
201307291804.jpg,0.84,5.35,-1.0
201307292004.jpg,0.7,5.69,23.0
201307300004.jpg,0.5,4.68,8.0
201307301004.jpg,0.21,4.3,5.0
201307301204.jpg,0.17,4.2,21.0
201307301604.jpg,0.17,4.27,17.0
201307301804.jpg,0.23,99.0,225.0
201307302003.jpg,0.16,99.0,-1.0
201307311203.jpg,0.13,99.0,-1.0
201307311403.jpg,0.13,99.0,347.0
201307311803.jpg,0.41,2.49,348.0
201307312003.jpg,0.37,3.22,-1.0
201307312203.jpg,0.28,2.91,3.0
201308010004.jpg,0.31,3.22,-1.0
201308011004.jpg,0.54,3.42,319.0
201308011203.jpg,0.54,3.79,0.0
201308011404.jpg,0.4,3.95,338.0
201308011604.jpg,0.37,3.81,341.0
201308012004.jpg,0.25,3.59,1.0
201308012204.jpg,0.19,3.5,345.0
201308021203.jpg,0.44,2.33,219.0
201308021404.jpg,0.25,2.03,239.0
201308021604.jpg,0.31,99.0,-1.0
201308021804.jpg,0.21,2.08,248.0
201308022204.jpg,0.17,2.15,260.0
201308031004.jpg,0.36,3.27,339.0
201308031404.jpg,0.75,3.94,341.0
201308031603.jpg,0.76,4.15,-1.0
201308031804.jpg,0.55,3.9,339.0
201308032004.jpg,0.49,4.21,340.0
201308032204.jpg,0.38,4.09,2.0
201308040004.jpg,0.36,3.77,359.0
201308041204.jpg,0.55,3.73,34.0
201308041404.jpg,0.7,3.79,12.0
201308041604.jpg,0.61,3.87,6.0
201308051204.jpg,0.31,99.0,197.0
201308051403.jpg,0.32,2.13,-1.0
201308051604.jpg,0.33,99.0,254.0
201308051804.jpg,0.45,2.75,253.0
201308052203.jpg,0.3,99.0,-1.0
201308060004.jpg,0.38,2.11,184.0
201308061804.jpg,0.2,99.0,244.0
201308062204.jpg,0.22,99.0,217.0
201308070004.jpg,0.22,99.0,183.0
201308071603.jpg,0.27,99.0,0.0
201308071803.jpg,0.14,2.04,-1.0
201308072004.jpg,0.11,3.43,343.0
201308080004.jpg,0.67,4.03,3.0
201308081004.jpg,0.95,4.65,13.0
201308081204.jpg,0.83,4.77,10.0
201308081404.jpg,0.73,4.54,10.0
201308081603.jpg,0.97,4.44,21.0
201308081803.jpg,0.91,4.14,26.0
201308082003.jpg,0.97,4.32,7.0
201308091603.jpg,0.19,2.91,22.0
201308092004.jpg,0.14,2.67,-1.0
201308092204.jpg,0.07,2.1,-1.0
201308100004.jpg,0.16,99.0,275.0
201308101203.jpg,0.32,3.24,16.0
201308101603.jpg,0.46,2.55,27.0
201308101804.jpg,0.55,3.03,180.0
201308102204.jpg,0.48,3.0,34.0
201308111603.jpg,0.22,2.18,167.0
201308111804.jpg,0.21,2.06,-1.0
201308112204.jpg,0.1,2.08,-1.0
201308121203.jpg,0.28,2.75,273.0
201308121604.jpg,0.22,2.61,278.0
201308122004.jpg,0.25,2.74,269.0
201308122204.jpg,0.23,2.52,315.0
201308130004.jpg,0.21,2.53,359.0
201308131203.jpg,1.93,7.05,33.0
201308131804.jpg,1.85,6.27,27.0
201308132004.jpg,1.71,6.03,356.0
201308132204.jpg,1.94,6.11,19.0
201308140004.jpg,2.48,5.82,0.0
201308141203.jpg,1.03,5.7,12.0
201308141403.jpg,1.13,5.88,19.0
201308141603.jpg,0.94,5.78,15.0
201308141804.jpg,0.84,5.8,31.0
201308142003.jpg,0.6,5.2,15.0
201308142204.jpg,0.48,5.43,12.0
201308150004.jpg,0.39,5.66,7.0
201308151204.jpg,0.38,2.74,0.0
201308151403.jpg,0.23,2.79,283.0
201308151804.jpg,0.14,2.86,311.0
201308152003.jpg,0.12,2.48,355.0
201308152204.jpg,0.1,2.52,344.0
201308161203.jpg,0.12,2.31,-1.0
201308161403.jpg,0.15,2.53,360.0
201308161603.jpg,0.18,2.37,325.0
201308161804.jpg,0.24,99.0,20.0
201308162004.jpg,0.27,99.0,50.0
201308170004.jpg,0.24,99.0,45.0
201308171204.jpg,0.16,2.07,49.0
201308171404.jpg,0.19,2.22,-1.0
201308171604.jpg,0.26,99.0,50.0
201308171803.jpg,0.29,99.0,27.0
201308171934.jpg,0.29,2.42,27.0
201308172204.jpg,0.27,2.4,31.0
201308181404.jpg,0.22,99.0,270.0
201308181603.jpg,0.26,99.0,9.0
201308181805.jpg,0.27,2.08,86.0
201308182004.jpg,0.3,99.0,78.0
201308182204.jpg,0.24,99.0,-1.0
201308191203.jpg,0.16,2.31,50.0
201308191403.jpg,0.1,99.0,-1.0
201308191733.jpg,0.12,99.0,-1.0
201308192204.jpg,0.07,99.0,90.0
201308201403.jpg,0.13,99.0,216.0
201308201603.jpg,0.15,2.09,129.0
201308202204.jpg,0.21,99.0,-1.0
201308210004.jpg,0.22,99.0,189.0
201308211203.jpg,0.17,99.0,-1.0
201308211403.jpg,0.11,99.0,-1.0
201308211603.jpg,0.15,2.16,296.0
201308211804.jpg,0.12,2.13,90.0
201308212004.jpg,0.25,99.0,240.0
201308212204.jpg,0.21,2.14,252.0
201308220004.jpg,0.33,99.0,251.0
201308221203.jpg,0.95,3.58,293.0
201308221403.jpg,1.36,4.53,-1.0
201308221804.jpg,0.89,4.83,341.0
201308222204.jpg,0.49,4.58,328.0
201308230004.jpg,0.4,3.9,336.0
201308231203.jpg,0.61,4.1,-1.0
201308231403.jpg,0.5,3.9,356.0
201308231604.jpg,0.52,3.87,-1.0
201308231704.jpg,0.49,3.71,9.0
201308232004.jpg,0.49,3.21,14.0
201308241604.jpg,0.16,99.0,325.0
201308241804.jpg,0.18,2.44,-1.0
201308242004.jpg,0.17,99.0,101.0
201308250004.jpg,0.08,99.0,306.0
201308251204.jpg,0.24,99.0,241.0
201308251804.jpg,0.27,2.22,248.0
201308252004.jpg,0.23,2.2,240.0
201308252204.jpg,0.18,2.6,252.0
201308260004.jpg,0.29,99.0,260.0
201308261204.jpg,0.23,2.66,242.0
201308261403.jpg,0.22,2.0,-1.0
201308261604.jpg,0.21,99.0,239.0
201308261804.jpg,0.26,2.23,251.0
201308262004.jpg,0.31,2.55,251.0
201308270004.jpg,0.3,99.0,225.0
201308271203.jpg,0.21,2.67,277.0
201308271603.jpg,0.26,2.3,-1.0
201308271804.jpg,0.39,2.74,252.0
201308272003.jpg,0.58,2.99,183.0
201308280004.jpg,0.72,3.5,270.0
201308281203.jpg,0.72,3.68,344.0
201308281403.jpg,0.9,4.36,351.0
201308281603.jpg,0.81,5.14,350.0
201308281804.jpg,0.86,5.1,11.0
201308282003.jpg,0.87,4.55,357.0
201308282204.jpg,0.73,5.14,344.0
201308290003.jpg,0.65,4.85,350.0
201308291403.jpg,0.33,99.0,338.0
201308291603.jpg,0.26,99.0,345.0
201308292004.jpg,0.17,99.0,23.0
201308292204.jpg,0.13,99.0,10.0
201308301604.jpg,0.12,2.07,116.0
201308301804.jpg,0.11,2.23,-1.0
201308302004.jpg,0.43,2.33,272.0
201308302204.jpg,0.79,3.64,300.0
201308311203.jpg,0.64,5.72,11.0
201308311403.jpg,0.72,5.89,268.0
201308311604.jpg,0.67,5.03,8.0
201308312204.jpg,0.56,4.75,9.0
201309010004.jpg,0.53,4.04,30.0
201309011203.jpg,0.32,3.27,359.0
201309011403.jpg,0.27,3.24,4.0
201309011603.jpg,0.28,3.36,26.0
201309011804.jpg,0.25,2.93,253.0
201309012204.jpg,0.21,99.0,226.0
201309020004.jpg,0.4,2.03,268.0
201309021404.jpg,0.76,5.68,3.0
201309021603.jpg,1.01,5.48,131.0
201309021804.jpg,1.59,4.43,189.0
201309022004.jpg,1.78,5.8,0.0
201309022203.jpg,1.51,5.8,14.0
201309030004.jpg,1.56,5.9,9.0
201309031204.jpg,0.82,5.09,352.0
201309031403.jpg,0.75,4.86,14.0
201309031603.jpg,0.82,4.96,351.0
201309031804.jpg,0.74,5.12,6.0
201309032004.jpg,0.55,5.14,12.0
201309032204.jpg,0.4,5.38,23.0
201309041203.jpg,0.58,3.32,295.0
201309041403.jpg,0.35,3.14,283.0
201309041604.jpg,0.23,2.99,289.0
201309041804.jpg,0.18,2.76,320.0
201309042004.jpg,0.19,2.92,-1.0
201309042204.jpg,0.13,99.0,-1.0
201309051204.jpg,1.0,4.91,12.0
201309051403.jpg,1.02,5.18,8.0
201309051804.jpg,1.01,4.77,-1.0
201309060004.jpg,0.72,4.77,14.0
201309061403.jpg,0.17,99.0,175.0
201309061604.jpg,0.13,99.0,341.0
201309061803.jpg,0.1,2.34,316.0
201309062004.jpg,0.1,2.45,-1.0
201309062134.jpg,0.27,99.0,153.0
201309071203.jpg,0.26,2.67,257.0
201309071403.jpg,0.22,2.6,257.0
201309071604.jpg,0.2,2.33,-1.0
201309071804.jpg,0.25,99.0,-1.0
201309072004.jpg,0.21,2.71,300.0
201309081403.jpg,0.9,5.79,180.0
201309081604.jpg,1.0,6.59,7.0
201309081803.jpg,0.88,5.9,7.0
201309082003.jpg,0.85,5.5,335.0
201309082204.jpg,0.67,4.84,7.0
201309090004.jpg,0.58,6.18,289.0
201309091403.jpg,0.19,99.0,175.0
201309101204.jpg,0.25,2.66,265.0
201309101804.jpg,0.38,2.92,254.0
201309102003.jpg,0.39,3.37,288.0
201309102204.jpg,0.31,3.23,298.0
201309110005.jpg,0.38,2.42,-1.0
201309111204.jpg,0.21,2.59,270.0
201309111404.jpg,0.19,2.37,271.0
201309111603.jpg,0.52,2.56,353.0
201309111804.jpg,0.48,3.44,356.0
201309112203.jpg,0.27,3.47,314.0
201309121603.jpg,0.55,3.26,-1.0
201309121803.jpg,1.7,4.38,16.0
201309130004.jpg,2.83,6.98,34.0
201309131404.jpg,2.67,7.2,180.0
201309131603.jpg,2.77,7.03,332.0
201309131804.jpg,2.76,7.14,8.0
201309132004.jpg,1.84,6.41,29.0
201309140004.jpg,1.61,5.93,19.0
201309141204.jpg,0.43,4.72,1.0
201309141603.jpg,0.3,4.07,3.0
201309141804.jpg,0.22,4.27,326.0
201309142003.jpg,0.25,3.71,88.0
201309142204.jpg,0.33,99.0,168.0
201309150004.jpg,0.37,2.05,198.0
201309151203.jpg,0.25,99.0,218.0
201309151403.jpg,0.16,2.36,260.0
201309151603.jpg,0.51,2.06,-1.0
201309160004.jpg,0.4,2.95,48.0
201309161203.jpg,1.46,6.66,325.0
201309161403.jpg,1.63,6.35,342.0
201309161804.jpg,1.74,5.8,4.0
201309162003.jpg,1.2,5.51,336.0
201309162204.jpg,1.34,5.5,20.0
201309170004.jpg,0.92,4.79,19.0
201309171204.jpg,0.26,99.0,155.0
201309171403.jpg,0.22,99.0,318.0
201309171603.jpg,0.22,99.0,91.0
201309172003.jpg,0.37,2.55,-1.0
201309172204.jpg,0.32,99.0,125.0
201309180004.jpg,0.29,99.0,143.0
201309181404.jpg,0.29,99.0,230.0
201309181603.jpg,0.25,2.01,254.0
201309182004.jpg,0.28,2.43,-1.0
201309191403.jpg,0.38,2.13,133.0
201309191604.jpg,0.51,2.39,146.0
201309192204.jpg,0.54,2.49,181.0
201309200004.jpg,0.42,2.61,220.0
201309201204.jpg,0.44,3.34,283.0
201309201403.jpg,0.43,3.31,291.0
201309201603.jpg,0.32,2.98,269.0
201309202204.jpg,1.38,4.45,310.0
201309211404.jpg,2.27,6.54,180.0
201309211603.jpg,1.53,6.17,347.0
201309212204.jpg,1.55,5.85,90.0
201309221204.jpg,0.77,5.53,8.0
201309221403.jpg,0.81,5.36,1.0
201309221603.jpg,0.75,5.3,26.0
201309222004.jpg,0.78,4.71,15.0
201309222203.jpg,0.65,4.67,180.0
201309231204.jpg,0.33,2.16,-1.0
201309231403.jpg,0.25,3.34,19.0
201309232203.jpg,0.46,99.0,122.0
201309241204.jpg,0.27,99.0,105.0
201309241603.jpg,0.47,2.13,36.0
201309241804.jpg,0.53,2.77,36.0
201309242003.jpg,0.47,2.89,30.0
201309242203.jpg,0.32,3.09,13.0
201309251404.jpg,0.42,2.33,38.0
201309251603.jpg,0.57,2.55,30.0
201309251804.jpg,0.64,3.1,0.0
201309252003.jpg,0.77,3.4,38.0
201309252203.jpg,0.84,3.79,21.0
201309260004.jpg,0.67,4.42,28.0
201309261203.jpg,0.28,3.52,357.0
201309261404.jpg,0.25,2.72,27.0
201309261734.jpg,0.46,2.52,180.0
201309262139.jpg,0.34,2.87,356.0
201309271603.jpg,0.2,99.0,150.0
201309271804.jpg,0.17,99.0,-1.0
201309272004.jpg,0.15,99.0,18.0
201309280004.jpg,0.5,99.0,-1.0
201309281403.jpg,0.34,2.38,215.0
201309281603.jpg,0.45,2.22,-1.0
201309281804.jpg,0.31,99.0,299.0
201309282004.jpg,0.29,99.0,174.0
201309282204.jpg,0.33,2.01,221.0
201309291203.jpg,1.13,5.51,358.0
201309291403.jpg,0.87,5.05,15.0
201309291603.jpg,0.8,5.4,19.0
201309291804.jpg,0.66,5.04,3.0
201309292004.jpg,0.69,4.91,90.0
201309300004.jpg,0.51,4.54,14.0
201309301204.jpg,0.18,99.0,2.0
201309301403.jpg,0.15,99.0,359.0
201309301603.jpg,0.16,99.0,-1.0
201309301804.jpg,0.23,99.0,78.0
201309302204.jpg,0.3,99.0,174.0
201310010004.jpg,0.39,2.07,210.0
201310011203.jpg,0.45,2.94,263.0
201310011604.jpg,0.44,2.77,220.0
201310011804.jpg,0.48,3.27,257.0
201310012003.jpg,0.34,3.12,-1.0
201310021204.jpg,0.35,2.53,3.0
201310021404.jpg,0.4,2.82,14.0
201310021804.jpg,0.31,2.97,37.0
201310021934.jpg,0.33,2.95,28.0
201310022104.jpg,0.38,2.94,180.0
201310031133.jpg,0.21,99.0,247.0
201310031403.jpg,0.33,99.0,219.0
201310031603.jpg,0.27,2.22,192.0
201310041403.jpg,0.14,2.64,-1.0
201310042003.jpg,0.25,99.0,75.0
201310042204.jpg,0.25,99.0,29.0
201310051203.jpg,0.32,5.82,177.0
201310051603.jpg,0.38,99.0,9.0
201310052003.jpg,0.49,2.04,0.0
201310061204.jpg,0.48,3.06,90.0
201310061604.jpg,0.57,2.7,259.0
201310061934.jpg,1.65,4.0,270.0
201310062204.jpg,1.35,4.31,-1.0
201310071204.jpg,1.64,4.77,8.0
201310071404.jpg,1.25,5.11,315.0
201310071603.jpg,0.96,4.49,270.0
201310071804.jpg,0.66,5.26,111.0
201310081203.jpg,0.21,99.0,64.0
201310081403.jpg,0.15,99.0,40.0
201310081934.jpg,0.07,99.0,-1.0
201310082204.jpg,0.33,99.0,170.0
201310091204.jpg,0.1,99.0,-1.0
201310091403.jpg,0.21,99.0,13.0
201310091804.jpg,0.34,99.0,-1.0
201310092004.jpg,0.31,2.47,34.0
201310101404.jpg,0.11,3.24,-1.0
201310101604.jpg,0.19,99.0,348.0
201310101804.jpg,0.19,99.0,19.0
201310111204.jpg,0.15,99.0,175.0
201310111404.jpg,0.09,99.0,-1.0
201310111803.jpg,0.33,99.0,63.0
201310112004.jpg,0.26,2.13,-1.0
201310112204.jpg,0.17,2.22,36.0
201310121203.jpg,0.34,2.07,198.0
201310121604.jpg,0.29,2.77,90.0
201310121804.jpg,0.42,2.48,90.0
201310122004.jpg,0.28,3.1,272.0
201310122203.jpg,0.43,2.73,287.0
201310131403.jpg,1.31,5.51,13.0
201310132004.jpg,0.82,4.31,-1.0
201310132204.jpg,0.77,4.81,19.0
201310141204.jpg,0.66,4.32,0.0
201310141804.jpg,0.8,2.98,0.0
201310142003.jpg,0.54,3.78,26.0
201310151404.jpg,0.34,2.24,185.0
201310151603.jpg,0.38,2.74,241.0
201310151803.jpg,0.39,2.51,90.0
201310152204.jpg,0.49,3.12,261.0
201310161403.jpg,1.1,4.1,288.0
201310161603.jpg,1.03,4.23,-1.0
201310161804.jpg,0.85,4.02,269.0
201310162003.jpg,0.91,3.75,283.0
201310162204.jpg,0.86,3.71,290.0
201310171203.jpg,0.98,3.31,278.0
201310171403.jpg,1.55,4.06,270.0
201310171804.jpg,1.33,4.43,302.0
201310172004.jpg,1.05,4.46,295.0
201310172204.jpg,0.81,4.87,17.0
201310181203.jpg,1.08,3.98,303.0
201310181604.jpg,1.16,4.37,325.0
201310182004.jpg,1.06,4.03,298.0
201310182204.jpg,1.09,4.5,312.0
201310191203.jpg,0.91,4.05,290.0
201310191403.jpg,0.9,3.65,282.0
201310191603.jpg,1.34,4.22,283.0
201310191804.jpg,1.83,4.54,180.0
201310192004.jpg,2.23,4.46,270.0
201310192204.jpg,1.04,4.66,233.0
201310201603.jpg,0.44,2.22,217.0
201310202203.jpg,0.87,3.55,270.0
201310211203.jpg,1.43,5.09,333.0
201310211403.jpg,0.94,4.72,324.0
201310211804.jpg,1.56,3.75,270.0
201310212003.jpg,2.39,4.76,270.0
201310212204.jpg,1.87,5.43,333.0
201310221433.jpg,0.77,3.39,258.0
201310222003.jpg,0.42,4.59,352.0
201310222204.jpg,0.4,3.58,200.0
201310231203.jpg,2.15,6.32,282.0
201310231404.jpg,1.42,5.71,25.0
201310231604.jpg,1.22,5.74,357.0
201310231804.jpg,1.45,5.59,355.0
201310232004.jpg,1.5,4.48,316.0
201310232204.jpg,2.05,4.79,231.0
201310241203.jpg,2.04,6.18,90.0
201310241404.jpg,1.64,6.36,8.0
201310242004.jpg,1.41,5.84,2.0
201310242203.jpg,1.67,5.07,0.0
201310251604.jpg,0.93,3.97,-1.0
201310252004.jpg,0.91,3.91,278.0
201310261403.jpg,1.45,4.49,291.0
201310261603.jpg,1.4,4.25,306.0
201310261804.jpg,2.47,4.98,340.0
