id,H,T,MWDIR
202007142133.jpg,0.19,99.0,247.0
202007142233.jpg,0.16,2.06,999.0
202007150033.jpg,0.26,99.0,197.0
202007151133.jpg,0.31,2.23,212.0
202007151233.jpg,0.25,2.32,252.0
202007151333.jpg,0.22,99.0,227.0
202007151433.jpg,0.21,99.0,177.0
202007151533.jpg,0.21,99.0,148.0
202007151633.jpg,0.15,99.0,999.0
202007151733.jpg,0.11,99.0,231.0
202007151833.jpg,0.08,99.0,999.0
202007151933.jpg,0.08,99.0,999.0
202007152003.jpg,0.1,99.0,999.0
202007161133.jpg,1.31,5.12,999.0
202007161233.jpg,1.12,5.16,74.0
202007161333.jpg,1.28,4.88,37.0
202007161433.jpg,1.21,4.63,336.0
202007161533.jpg,0.97,4.57,330.0
202007161634.jpg,1.04,4.39,180.0
202007161733.jpg,0.96,4.8,65.0
202007161833.jpg,0.88,4.71,999.0
202007162108.jpg,0.58,4.97,264.0
202007171133.jpg,0.19,3.77,5.0
202007171233.jpg,0.17,3.06,4.0
202007171333.jpg,0.16,2.79,40.0
202007171433.jpg,0.14,3.48,999.0
202007171533.jpg,0.15,99.0,55.0
202007171733.jpg,0.16,2.44,164.0
202007171833.jpg,0.23,99.0,999.0
202007171903.jpg,0.26,99.0,194.0
202007172003.jpg,0.26,99.0,999.0
202007172134.jpg,0.16,99.0,249.0
202007172236.jpg,0.14,99.0,243.0
202007181103.jpg,0.38,2.07,252.0
202007181233.jpg,0.39,2.4,999.0
202007181333.jpg,0.37,2.47,251.0
202007181436.jpg,0.41,2.41,249.0
202007181533.jpg,0.39,2.59,999.0
202007181633.jpg,0.4,2.22,999.0
202007181733.jpg,0.44,2.06,999.0
202007181833.jpg,0.38,2.14,255.0
202007181934.jpg,0.41,2.3,213.0
202007182033.jpg,0.38,2.81,261.0
202007182133.jpg,0.39,2.02,258.0
202007182233.jpg,0.41,99.0,999.0
202007190033.jpg,0.52,2.8,259.0
202007191133.jpg,0.95,3.99,999.0
202007191233.jpg,1.04,3.72,358.0
202007191635.jpg,0.97,3.85,999.0
202007191933.jpg,0.42,3.22,271.0
202007192033.jpg,0.37,3.1,270.0
202007192133.jpg,0.32,2.47,288.0
202007192233.jpg,0.31,2.18,275.0
202007201233.jpg,0.42,3.06,325.0
202007201333.jpg,0.38,3.25,341.0
202007201433.jpg,0.42,3.72,314.0
202007201533.jpg,0.35,3.65,356.0
202007201633.jpg,0.35,3.69,271.0
202007201735.jpg,0.36,3.59,337.0
202007201803.jpg,0.36,3.13,357.0
202007201903.jpg,0.35,2.82,999.0
202007211303.jpg,0.34,3.73,6.0
202007211433.jpg,0.33,99.0,274.0
202007211503.jpg,0.34,99.0,999.0
202007211633.jpg,0.33,99.0,55.0
202007211733.jpg,0.27,99.0,181.0
202007211833.jpg,0.27,99.0,157.0
202007211933.jpg,0.29,99.0,178.0
202007212033.jpg,0.26,99.0,191.0
202007212133.jpg,0.32,99.0,155.0
202007212233.jpg,0.27,99.0,48.0
202007220033.jpg,0.36,2.04,999.0
202007221433.jpg,0.2,2.42,999.0
202007221503.jpg,0.18,2.39,999.0
202007231133.jpg,0.72,3.81,16.0
202007231333.jpg,0.56,3.61,4.0
202007231433.jpg,0.53,3.68,999.0
202007231533.jpg,0.42,3.97,290.0
202007231633.jpg,0.4,4.02,11.0
202007231733.jpg,0.43,3.86,342.0
202007231833.jpg,0.47,3.02,345.0
202007231933.jpg,0.49,3.04,357.0
202007232233.jpg,0.61,3.81,279.0
202007241133.jpg,0.57,3.79,147.0
202007241303.jpg,0.51,5.15,287.0
202007241533.jpg,0.51,4.96,81.0
202007241633.jpg,0.52,4.57,251.0
202007241733.jpg,0.47,4.34,999.0
202007241833.jpg,0.43,4.21,999.0
202007241933.jpg,0.4,3.78,356.0
202007242034.jpg,0.39,3.77,167.0
202007242133.jpg,0.36,3.06,8.0
202007242204.jpg,0.32,3.36,360.0
202007251133.jpg,0.13,99.0,180.0
202007251233.jpg,0.15,2.84,112.0
202007251333.jpg,0.16,2.05,135.0
202007251433.jpg,0.17,2.22,97.0
202007251534.jpg,0.19,2.46,197.0
202007261133.jpg,0.26,2.33,231.0
202007261233.jpg,0.24,2.44,267.0
202007261333.jpg,0.2,2.11,283.0
202007261433.jpg,0.23,2.42,211.0
202007261533.jpg,0.25,2.04,999.0
202007261633.jpg,0.34,2.23,999.0
202007261733.jpg,0.51,2.61,999.0
202007261833.jpg,0.56,2.83,255.0
202007261903.jpg,0.57,2.93,261.0
202007271133.jpg,0.34,3.11,290.0
202007271203.jpg,0.33,3.06,276.0
202007271333.jpg,0.35,2.25,294.0
202007271433.jpg,0.34,2.98,999.0
202007271533.jpg,0.3,3.04,999.0
202007271633.jpg,0.3,2.73,342.0
202007271733.jpg,0.45,2.72,999.0
202007271833.jpg,0.63,2.98,1.0
202007271933.jpg,0.63,3.48,341.0
202007272033.jpg,0.66,3.52,45.0
202007272133.jpg,0.54,3.57,336.0
202007272233.jpg,0.44,3.59,322.0
202007281138.jpg,0.5,3.63,999.0
202007281333.jpg,0.44,3.46,348.0
202007281433.jpg,0.39,3.85,308.0
202007281533.jpg,0.32,3.61,341.0
202007281634.jpg,0.27,3.85,178.0
202007281733.jpg,0.27,4.19,196.0
202007282033.jpg,0.62,2.91,999.0
202007282133.jpg,0.78,3.3,23.0
202007291133.jpg,0.7,3.76,999.0
202007291233.jpg,0.55,3.42,300.0
202007291333.jpg,0.45,3.47,288.0
202007291403.jpg,0.38,3.28,282.0
202007291535.jpg,0.36,99.0,34.0
202007291635.jpg,0.38,2.3,13.0
202007291705.jpg,0.42,2.41,23.0
202007292033.jpg,0.39,2.5,56.0
202007292134.jpg,0.31,2.42,60.0
202007301133.jpg,0.6,3.2,999.0
202007301233.jpg,0.65,3.39,999.0
202007301433.jpg,0.84,3.32,180.0
202007301503.jpg,1.0,3.32,999.0
202007301633.jpg,1.4,3.65,116.0
202007301733.jpg,1.48,4.35,36.0
202007301833.jpg,1.52,4.8,15.0
202007301934.jpg,1.76,4.81,13.0
202007302033.jpg,1.76,5.24,352.0
202007302133.jpg,1.6,5.27,348.0
202007302233.jpg,1.59,5.75,339.0
202007310033.jpg,1.33,5.96,10.0
202007311236.jpg,0.79,5.02,32.0
202007311333.jpg,0.86,5.05,25.0
202007311433.jpg,0.97,4.6,13.0
202007311536.jpg,1.08,3.63,180.0
202007311633.jpg,1.1,4.13,29.0
202007311733.jpg,1.2,4.14,26.0
202007311837.jpg,1.24,4.19,999.0
202007311933.jpg,1.28,4.36,10.0
202007312034.jpg,1.24,4.58,13.0
202007312133.jpg,1.15,4.78,8.0
202007312233.jpg,1.11,4.88,17.0
202008010033.jpg,1.02,4.85,24.0
202008011133.jpg,0.52,4.31,249.0
202008011233.jpg,0.45,4.34,192.0
202008011333.jpg,0.41,4.34,157.0
202008011434.jpg,0.39,4.3,143.0
202008011534.jpg,0.45,3.78,324.0
202008011633.jpg,0.51,4.12,57.0
202008011733.jpg,0.82,4.19,999.0
202008011833.jpg,0.71,3.89,999.0
202008011933.jpg,0.56,3.44,16.0
202008012035.jpg,0.63,3.67,349.0
202008012133.jpg,0.8,3.58,21.0
202008012233.jpg,0.68,3.7,999.0
202008020033.jpg,0.82,3.85,180.0
202008021133.jpg,0.63,3.63,292.0
202008021233.jpg,0.52,3.26,289.0
202008021333.jpg,0.42,3.03,314.0
202008021433.jpg,0.39,3.12,285.0
202008021533.jpg,0.34,3.42,344.0
202008021633.jpg,0.32,3.76,276.0
202008021736.jpg,0.29,3.61,357.0
202008022133.jpg,0.73,4.23,999.0
202008022233.jpg,0.49,3.55,999.0
202008030033.jpg,0.37,2.96,999.0
202008031333.jpg,1.36,6.93,43.0
202008031433.jpg,1.65,6.86,319.0
202008031533.jpg,1.73,6.65,355.0
202008031633.jpg,1.88,7.08,347.0
202008031733.jpg,2.47,7.12,348.0
202008031833.jpg,2.03,6.91,347.0
202008031933.jpg,2.25,6.69,24.0
202008032033.jpg,2.26,6.87,10.0
202008041133.jpg,1.77,6.32,6.0
202008041233.jpg,1.72,6.05,35.0
202008041333.jpg,1.59,6.11,9.0
202008041433.jpg,1.47,5.46,32.0
202008041533.jpg,1.55,5.12,11.0
202008041733.jpg,1.59,5.29,999.0
202008041833.jpg,1.28,5.26,19.0
202008041933.jpg,1.22,5.09,18.0
202008042033.jpg,1.32,4.87,999.0
202008042133.jpg,1.25,4.68,354.0
202008042233.jpg,1.37,5.4,28.0
202008051133.jpg,0.66,5.09,999.0
202008051233.jpg,0.53,4.85,3.0
202008051333.jpg,0.45,3.89,6.0
202008051433.jpg,0.36,4.53,155.0
202008051533.jpg,0.3,4.5,218.0
202008051633.jpg,0.27,4.45,10.0
202008051733.jpg,0.22,4.22,29.0
202008051833.jpg,0.26,2.88,118.0
202008051933.jpg,0.21,99.0,113.0
202008052033.jpg,0.18,99.0,198.0
202008052133.jpg,0.16,99.0,999.0
202008052233.jpg,0.15,99.0,175.0
202008060033.jpg,0.22,99.0,176.0
202008061133.jpg,0.23,99.0,268.0
202008061333.jpg,0.19,2.09,263.0
202008061433.jpg,0.16,2.13,272.0
202008061533.jpg,0.14,2.12,171.0
202008061633.jpg,0.13,2.27,164.0
202008061733.jpg,0.15,2.83,353.0
202008061833.jpg,0.14,3.2,999.0
202008061933.jpg,0.16,2.86,999.0
202008062033.jpg,0.19,99.0,62.0
202008062133.jpg,0.22,99.0,78.0
202008062233.jpg,0.18,99.0,57.0
202008071133.jpg,0.14,2.59,999.0
202008071234.jpg,0.15,2.63,999.0
202008071433.jpg,0.16,2.68,36.0
202008071533.jpg,0.18,2.61,999.0
202008071634.jpg,0.16,99.0,306.0
202008071733.jpg,0.17,2.23,999.0
202008071833.jpg,0.16,99.0,999.0
202008071933.jpg,0.17,99.0,999.0
202008081133.jpg,0.38,2.21,999.0
202008081233.jpg,0.44,2.31,999.0
202008081333.jpg,0.38,2.37,244.0
202008081433.jpg,0.32,2.09,221.0
202008081533.jpg,0.3,2.2,304.0
202008081636.jpg,0.27,99.0,214.0
202008081934.jpg,0.32,2.05,186.0
202008082033.jpg,0.26,99.0,183.0
202008082133.jpg,0.27,99.0,999.0
202008082233.jpg,0.24,2.18,243.0
202008091133.jpg,0.2,2.4,270.0
202008091233.jpg,0.2,2.14,137.0
202008091333.jpg,0.21,99.0,233.0
202008091433.jpg,0.33,2.17,195.0
202008091533.jpg,0.41,2.38,999.0
202008091633.jpg,0.49,2.22,999.0
202008091734.jpg,0.42,2.62,999.0
202008091833.jpg,0.46,2.55,999.0
202008091933.jpg,0.41,2.6,999.0
202008092033.jpg,0.3,2.62,246.0
202008092133.jpg,0.23,2.62,999.0
202008092233.jpg,0.39,99.0,359.0
202008100033.jpg,0.52,3.26,999.0
202008101133.jpg,0.34,2.75,261.0
202008101333.jpg,0.25,2.23,200.0
202008101433.jpg,0.31,99.0,200.0
202008101533.jpg,0.29,99.0,179.0
202008101633.jpg,0.29,2.08,197.0
202008101733.jpg,1.14,2.77,284.0
202008101833.jpg,1.8,5.21,276.0
202008101933.jpg,1.32,5.2,252.0
202008102033.jpg,0.93,5.27,236.0
202008102133.jpg,0.83,4.52,999.0
202008111133.jpg,0.58,3.28,249.0
202008111333.jpg,0.66,3.87,87.0
202008111433.jpg,0.56,4.18,50.0
202008111533.jpg,0.56,4.26,188.0
202008111633.jpg,0.54,4.49,185.0
202008111733.jpg,0.56,4.2,79.0
202008111833.jpg,0.47,4.08,127.0
202008111933.jpg,0.47,4.39,60.0
202008112033.jpg,0.41,4.01,999.0
202008112133.jpg,0.4,4.15,142.0
202008112233.jpg,0.36,3.97,164.0
202008121139.jpg,0.22,99.0,65.0
202008121233.jpg,0.26,99.0,39.0
202008121303.jpg,0.25,99.0,44.0
202008121533.jpg,0.43,99.0,180.0
202008121633.jpg,0.5,2.47,999.0
202008121706.jpg,0.51,2.7,40.0
202008121805.jpg,0.53,2.7,999.0
202008131733.jpg,0.59,2.66,2.0
202008131833.jpg,0.7,2.79,999.0
202008131904.jpg,0.83,2.91,78.0
