id,H,T,MWDIR
202007161833.jpg,0.88,4.71,999.0
202007162108.jpg,0.58,4.97,264.0
202007171433.jpg,0.14,3.48,999.0
202007171533.jpg,0.15,99.0,55.0
202007171733.jpg,0.16,2.44,164.0
202007171833.jpg,0.23,99.0,999.0
202007171903.jpg,0.26,99.0,194.0
202007172003.jpg,0.26,99.0,999.0
202007181633.jpg,0.4,2.22,999.0
202007181733.jpg,0.44,2.06,999.0
202007181934.jpg,0.41,2.3,213.0
202007182033.jpg,0.38,2.81,261.0
202007182133.jpg,0.39,2.02,258.0
202007191933.jpg,0.42,3.22,271.0
202007192033.jpg,0.37,3.1,270.0
202007192133.jpg,0.32,2.47,288.0
202007201533.jpg,0.35,3.65,356.0
202007201633.jpg,0.35,3.69,271.0
202007201735.jpg,0.36,3.59,337.0
202007201903.jpg,0.35,2.82,999.0
202007211303.jpg,0.34,3.73,6.0
202007211433.jpg,0.33,99.0,274.0
202007211503.jpg,0.34,99.0,999.0
202007211633.jpg,0.33,99.0,55.0
202007211733.jpg,0.27,99.0,181.0
202007211833.jpg,0.27,99.0,157.0
202007211933.jpg,0.29,99.0,178.0
202007212033.jpg,0.26,99.0,191.0
202007221433.jpg,0.2,2.42,999.0
202007221503.jpg,0.18,2.39,999.0
202007231633.jpg,0.4,4.02,11.0
202007231733.jpg,0.43,3.86,342.0
202007231833.jpg,0.47,3.02,345.0
202007231933.jpg,0.49,3.04,357.0
202007241533.jpg,0.51,4.96,81.0
202007241633.jpg,0.52,4.57,251.0
202007241733.jpg,0.47,4.34,999.0
202007241833.jpg,0.43,4.21,999.0
202007241933.jpg,0.4,3.78,356.0
202007242034.jpg,0.39,3.77,167.0
202007242133.jpg,0.36,3.06,8.0
202007261633.jpg,0.34,2.23,999.0
202007261733.jpg,0.51,2.61,999.0
202007261833.jpg,0.56,2.83,255.0
202007271203.jpg,0.33,3.06,276.0
202007271333.jpg,0.35,2.25,294.0
202007271433.jpg,0.34,2.98,999.0
202007271633.jpg,0.3,2.73,342.0
202007271733.jpg,0.45,2.72,999.0
202007271833.jpg,0.63,2.98,1.0
202007272033.jpg,0.66,3.52,45.0
202007272133.jpg,0.54,3.57,336.0
202007281634.jpg,0.27,3.85,178.0
202007281733.jpg,0.27,4.19,196.0
202007291535.jpg,0.36,99.0,34.0
202007291705.jpg,0.42,2.41,23.0
202007292033.jpg,0.39,2.5,56.0
202007301233.jpg,0.65,3.39,999.0
202007301633.jpg,1.4,3.65,116.0
202007301833.jpg,1.52,4.8,15.0
202007302133.jpg,1.6,5.27,348.0
202007311333.jpg,0.86,5.05,25.0
202007311536.jpg,1.08,3.63,180.0
202007311633.jpg,1.1,4.13,29.0
202007311733.jpg,1.2,4.14,26.0
202007311837.jpg,1.24,4.19,999.0
202007311933.jpg,1.28,4.36,10.0
202007312034.jpg,1.24,4.58,13.0
202007312133.jpg,1.15,4.78,8.0
202007312233.jpg,1.11,4.88,17.0
202008011133.jpg,0.52,4.31,249.0
202008011233.jpg,0.45,4.34,192.0
202008011434.jpg,0.39,4.3,143.0
202008011534.jpg,0.45,3.78,324.0
202008011633.jpg,0.51,4.12,57.0
202008011733.jpg,0.82,4.19,999.0
202008011833.jpg,0.71,3.89,999.0
202008020033.jpg,0.82,3.85,180.0
202008021233.jpg,0.52,3.26,289.0
202008021333.jpg,0.42,3.03,314.0
202008021433.jpg,0.39,3.12,285.0
202008021533.jpg,0.34,3.42,344.0
202008021633.jpg,0.32,3.76,276.0
202008030033.jpg,0.37,2.96,999.0
202008031433.jpg,1.65,6.86,319.0
202008031533.jpg,1.73,6.65,355.0
202008031633.jpg,1.88,7.08,347.0
202008031733.jpg,2.47,7.12,348.0
202008031833.jpg,2.03,6.91,347.0
202008031933.jpg,2.25,6.69,24.0
202008032033.jpg,2.26,6.87,10.0
202008041733.jpg,1.59,5.29,999.0
202008041833.jpg,1.28,5.26,19.0
202008042033.jpg,1.32,4.87,999.0
202008042133.jpg,1.25,4.68,354.0
202008042233.jpg,1.37,5.4,28.0
202008051433.jpg,0.36,4.53,155.0
202008051533.jpg,0.3,4.5,218.0
202008051633.jpg,0.27,4.45,10.0
202008051733.jpg,0.22,4.22,29.0
202008051833.jpg,0.26,2.88,118.0
202008051933.jpg,0.21,99.0,113.0
202008052033.jpg,0.18,99.0,198.0
202008052133.jpg,0.16,99.0,999.0
202008052233.jpg,0.15,99.0,175.0
202008061433.jpg,0.16,2.13,272.0
202008061533.jpg,0.14,2.12,171.0
202008061733.jpg,0.15,2.83,353.0
202008061933.jpg,0.16,2.86,999.0
202008071533.jpg,0.18,2.61,999.0
202008071634.jpg,0.16,99.0,306.0
202008071733.jpg,0.17,2.23,999.0
202008071933.jpg,0.17,99.0,999.0
202008081533.jpg,0.3,2.2,304.0
202008081636.jpg,0.27,99.0,214.0
202008081934.jpg,0.32,2.05,186.0
202008082033.jpg,0.26,99.0,183.0
202008091533.jpg,0.41,2.38,999.0
202008091633.jpg,0.49,2.22,999.0
202008091734.jpg,0.42,2.62,999.0
202008091833.jpg,0.46,2.55,999.0
202008091933.jpg,0.41,2.6,999.0
202008092033.jpg,0.3,2.62,246.0
202008101133.jpg,0.34,2.75,261.0
202008101533.jpg,0.29,99.0,179.0
202008101633.jpg,0.29,2.08,197.0
202008101733.jpg,1.14,2.77,284.0
202008101833.jpg,1.8,5.21,276.0
202008101933.jpg,1.32,5.2,252.0
202008102033.jpg,0.93,5.27,236.0
202008102133.jpg,0.83,4.52,999.0
202008111433.jpg,0.56,4.18,50.0
202008111533.jpg,0.56,4.26,188.0
202008111633.jpg,0.54,4.49,185.0
202008111733.jpg,0.56,4.2,79.0
202008111833.jpg,0.47,4.08,127.0
202008111933.jpg,0.47,4.39,60.0
202008112133.jpg,0.4,4.15,142.0
202008121533.jpg,0.43,99.0,180.0
202008121633.jpg,0.5,2.47,999.0
202008121706.jpg,0.51,2.7,40.0
202008121805.jpg,0.53,2.7,999.0
202008131733.jpg,0.59,2.66,2.0
202008131833.jpg,0.7,2.79,999.0
202008131904.jpg,0.83,2.91,78.0
