id,H,T,MWDIR
201705162033.jpg,0.6,3.5,999.0
201705162133.jpg,0.52,3.42,999.0
201705162233.jpg,0.49,2.85,219.0
201705171233.jpg,0.86,3.53,243.0
201705171333.jpg,0.9,3.78,257.0
201705171433.jpg,1.13,3.71,999.0
201705171533.jpg,1.08,3.73,999.0
201705171633.jpg,0.85,3.44,241.0
201705171733.jpg,1.06,3.22,230.0
201705171833.jpg,1.28,3.42,93.0
201705171933.jpg,1.61,3.83,230.0
201705172033.jpg,1.42,3.83,999.0
201705172134.jpg,1.28,3.9,231.0
201705172233.jpg,0.97,3.48,241.0
201705180033.jpg,0.96,3.65,271.0
201705181533.jpg,0.66,4.06,346.0
201705181634.jpg,0.7,3.74,305.0
201705181733.jpg,0.57,3.73,251.0
201705181833.jpg,0.53,3.57,999.0
201705181933.jpg,0.52,3.53,999.0
201705182033.jpg,1.07,2.96,999.0
201705182133.jpg,1.42,3.88,2.0
201705182233.jpg,1.53,4.66,45.0
201705191233.jpg,1.97,5.95,999.0
201705191333.jpg,1.73,6.03,27.0
201705191433.jpg,1.59,5.82,4.0
201705191533.jpg,1.75,6.26,346.0
201705191633.jpg,2.11,6.6,999.0
201705191733.jpg,2.18,6.1,14.0
201705191833.jpg,2.03,5.78,16.0
201705191933.jpg,2.05,5.91,303.0
201705192033.jpg,1.73,6.4,52.0
201705192133.jpg,1.51,5.52,356.0
201705192233.jpg,1.64,6.49,5.0
201705200033.jpg,1.36,6.79,5.0
201705201233.jpg,0.9,5.27,999.0
201705201333.jpg,1.28,4.12,999.0
201705201433.jpg,1.0,3.66,270.0
201705201533.jpg,0.74,4.85,56.0
201705201633.jpg,0.63,3.83,63.0
201705201733.jpg,0.53,4.42,349.0
201705201833.jpg,0.5,4.86,18.0
201705201933.jpg,0.51,3.74,999.0
201705202033.jpg,0.52,2.25,118.0
201705202133.jpg,0.55,2.41,86.0
201705202233.jpg,0.53,2.67,269.0
201705210033.jpg,0.4,3.81,999.0
201705211233.jpg,0.47,2.78,263.0
201705211333.jpg,0.57,3.11,999.0
201705211433.jpg,0.6,3.07,260.0
201705211533.jpg,0.6,3.32,264.0
201705211633.jpg,0.56,3.3,281.0
201705211733.jpg,0.72,3.57,264.0
201705211833.jpg,0.68,3.55,262.0
201705211933.jpg,0.75,3.69,294.0
201705212033.jpg,1.43,3.88,314.0
201705212134.jpg,1.13,4.08,307.0
201705212233.jpg,1.2,4.26,280.0
201705220033.jpg,0.99,3.86,999.0
201705221333.jpg,0.33,2.13,242.0
201705221433.jpg,0.37,2.52,252.0
201705221533.jpg,0.35,2.62,242.0
201705221633.jpg,0.34,2.44,269.0
201705221733.jpg,0.43,2.62,255.0
201705221833.jpg,0.56,2.73,999.0
201705221933.jpg,0.61,2.9,999.0
201705222033.jpg,0.61,3.32,276.0
201705222133.jpg,0.68,3.43,999.0
201705222233.jpg,0.56,3.55,277.0
201705230033.jpg,0.43,3.53,999.0
201705231233.jpg,0.11,2.15,264.0
201705231333.jpg,0.15,2.67,248.0
201705231433.jpg,0.15,2.49,277.0
201705231533.jpg,0.16,2.16,104.0
201705231633.jpg,0.22,99.0,66.0
201705231733.jpg,0.26,99.0,47.0
201705231833.jpg,0.22,99.0,65.0
201705231933.jpg,0.21,99.0,999.0
201705232033.jpg,0.21,99.0,15.0
201705232133.jpg,0.34,99.0,347.0
201705240033.jpg,0.32,2.32,9.0
201705241233.jpg,0.89,4.17,19.0
201705241333.jpg,1.03,4.35,32.0
201705241433.jpg,1.1,4.61,8.0
201705241533.jpg,1.2,4.68,30.0
201705241633.jpg,1.1,4.78,24.0
201705241733.jpg,1.05,4.84,358.0
201705241833.jpg,1.15,5.12,12.0
201705241933.jpg,1.02,5.09,53.0
201705242033.jpg,1.3,5.51,3.0
201705242133.jpg,1.2,5.4,346.0
201705242233.jpg,1.34,5.75,330.0
201705250033.jpg,1.35,5.62,331.0
201705251233.jpg,1.31,5.16,6.0
201705251333.jpg,1.37,4.72,344.0
201705251433.jpg,1.2,5.02,28.0
201705251533.jpg,1.21,4.63,17.0
201705251633.jpg,0.98,5.11,291.0
201705251733.jpg,0.97,5.06,357.0
201705251833.jpg,0.88,4.91,999.0
201705251933.jpg,0.81,5.01,309.0
201705252033.jpg,0.79,5.19,4.0
201705252133.jpg,0.75,5.38,252.0
201705252233.jpg,0.75,5.18,348.0
201705261233.jpg,0.4,4.56,152.0
201705261333.jpg,0.37,4.51,999.0
201705261433.jpg,0.33,4.37,168.0
201705261533.jpg,0.33,3.85,47.0
201705261633.jpg,0.34,4.04,216.0
201705261733.jpg,0.43,2.6,999.0
201705261833.jpg,0.5,2.34,999.0
201705261933.jpg,0.6,2.68,28.0
201705262033.jpg,0.67,3.09,999.0
201705262133.jpg,0.87,2.99,999.0
201705262233.jpg,0.73,3.48,51.0
201705270033.jpg,0.45,3.05,28.0
201705271233.jpg,0.22,2.13,83.0
201705271333.jpg,0.22,2.26,6.0
201705271433.jpg,0.28,99.0,325.0
201705271533.jpg,0.27,2.06,341.0
201705271633.jpg,0.24,2.11,330.0
201705271733.jpg,0.2,99.0,20.0
201705271833.jpg,0.19,99.0,999.0
201705271933.jpg,0.18,2.06,999.0
201705272033.jpg,0.16,2.28,999.0
201705272134.jpg,0.14,2.29,24.0
201705272233.jpg,0.17,2.33,28.0
201705280033.jpg,0.12,2.41,31.0
201705281233.jpg,0.31,99.0,328.0
201705281333.jpg,0.29,2.11,18.0
201705281433.jpg,0.29,2.3,344.0
201705281533.jpg,0.26,2.48,3.0
201705281633.jpg,0.26,2.6,26.0
201705281733.jpg,0.25,2.66,5.0
201705281833.jpg,0.23,2.47,1.0
201705281933.jpg,0.2,2.53,359.0
201705282033.jpg,0.19,2.58,19.0
201705282133.jpg,0.17,2.72,359.0
201705282233.jpg,0.16,2.65,25.0
201705291433.jpg,0.53,2.64,999.0
201705291533.jpg,0.61,3.24,270.0
201705291633.jpg,0.67,3.64,284.0
201705291734.jpg,0.71,3.65,290.0
201705291833.jpg,0.66,4.11,300.0
201705291933.jpg,0.65,3.94,288.0
201705292033.jpg,0.59,3.85,307.0
201705292133.jpg,0.55,4.11,4.0
201705292233.jpg,0.42,3.59,298.0
201705300033.jpg,0.29,3.35,299.0
201705301433.jpg,0.39,3.3,999.0
201705301533.jpg,0.43,3.29,999.0
201705301633.jpg,0.39,3.06,282.0
201705301733.jpg,0.4,3.22,999.0
201705301833.jpg,0.37,3.24,283.0
201705301933.jpg,0.36,3.27,283.0
201705302033.jpg,0.46,3.33,277.0
201705302133.jpg,0.48,3.32,999.0
201705302233.jpg,0.48,3.19,999.0
201705310033.jpg,0.31,2.46,999.0
201705311433.jpg,0.11,99.0,999.0
201705311533.jpg,0.13,2.69,262.0
201705311633.jpg,0.12,2.7,258.0
201705311733.jpg,0.13,2.87,270.0
201705311833.jpg,0.11,2.85,303.0
201705311933.jpg,0.1,2.81,999.0
201705312033.jpg,0.11,3.03,331.0
201705312133.jpg,0.11,2.69,316.0
201705312233.jpg,0.11,2.85,999.0
201706010033.jpg,0.11,2.62,261.0
201706011433.jpg,0.16,2.07,291.0
201706011533.jpg,0.15,2.16,301.0
201706011633.jpg,0.16,2.5,999.0
201706011733.jpg,0.19,99.0,32.0
201706011833.jpg,0.17,2.67,345.0
201706011933.jpg,0.16,2.88,336.0
201706012033.jpg,0.15,99.0,349.0
201706021233.jpg,0.09,99.0,50.0
201706021333.jpg,0.08,99.0,999.0
201706021433.jpg,0.11,99.0,3.0
201706021533.jpg,0.09,99.0,339.0
201706021633.jpg,0.11,99.0,999.0
201706021733.jpg,0.11,2.54,999.0
201706021833.jpg,0.09,99.0,999.0
201706021933.jpg,0.08,99.0,135.0
201706022034.jpg,0.1,99.0,999.0
201706022133.jpg,0.07,99.0,999.0
201706031233.jpg,0.19,99.0,26.0
201706031433.jpg,0.19,99.0,65.0
201706031533.jpg,0.18,99.0,46.0
201706031633.jpg,0.17,99.0,65.0
201706031733.jpg,0.16,99.0,109.0
201706031834.jpg,0.14,2.03,55.0
201706031933.jpg,0.14,99.0,999.0
201706032034.jpg,0.11,2.2,15.0
201706032133.jpg,0.11,2.0,290.0
201706032233.jpg,0.09,2.48,274.0
201706040033.jpg,0.12,99.0,57.0
201706041233.jpg,0.13,2.13,286.0
201706041333.jpg,0.13,99.0,233.0
201706041433.jpg,0.15,99.0,209.0
201706041533.jpg,0.18,2.04,325.0
201706041633.jpg,0.16,3.37,11.0
201706041733.jpg,0.14,2.61,123.0
201706041833.jpg,0.13,2.31,139.0
201706041933.jpg,0.11,2.08,13.0
201706042033.jpg,0.2,99.0,51.0
201706042133.jpg,0.24,99.0,67.0
201706042233.jpg,0.21,99.0,30.0
201706050033.jpg,0.17,99.0,999.0
201706051233.jpg,1.12,3.68,357.0
201706051333.jpg,1.36,3.87,19.0
201706051433.jpg,1.64,4.56,0.0
201706051533.jpg,1.93,5.37,332.0
201706051633.jpg,1.78,5.89,3.0
201706051733.jpg,1.72,5.6,999.0
201706051833.jpg,1.98,5.82,27.0
201706051933.jpg,1.67,5.45,999.0
201706052033.jpg,1.64,5.61,11.0
201706052133.jpg,1.61,6.28,15.0
201706052233.jpg,1.24,5.36,353.0
201706061233.jpg,0.83,4.62,343.0
201706061333.jpg,0.82,4.78,999.0
201706061433.jpg,0.76,4.31,23.0
201706061733.jpg,0.99,4.13,55.0
201706061833.jpg,0.93,4.63,69.0
201706061933.jpg,0.92,4.73,23.0
201706062033.jpg,1.12,5.11,340.0
201706062133.jpg,1.23,5.76,21.0
201706070033.jpg,1.2,5.78,28.0
201706070133.jpg,1.11,5.68,23.0
201706071333.jpg,0.71,3.76,999.0
201706071433.jpg,0.81,3.03,999.0
201706071533.jpg,0.77,3.37,16.0
201706071633.jpg,1.09,3.36,999.0
201706071734.jpg,0.87,3.47,4.0
201706071834.jpg,0.73,3.61,3.0
201706071934.jpg,0.62,3.5,9.0
201706072033.jpg,0.57,3.74,29.0
201706072133.jpg,0.52,3.62,999.0
201706072233.jpg,0.46,3.87,59.0
201706080033.jpg,0.37,3.98,5.0
201706081333.jpg,0.15,2.99,999.0
201706081433.jpg,0.14,3.03,999.0
201706081533.jpg,0.12,2.93,32.0
201706081633.jpg,0.11,2.8,999.0
201706081734.jpg,0.11,2.53,82.0
201706081835.jpg,0.09,2.38,27.0
201706081934.jpg,0.09,3.24,20.0
201706082034.jpg,0.11,3.82,155.0
201706082134.jpg,0.1,4.0,169.0
201706082233.jpg,0.09,3.32,170.0
201706090134.jpg,0.26,99.0,187.0
201706091234.jpg,0.32,2.92,276.0
201706091334.jpg,0.27,2.89,280.0
201706091434.jpg,0.21,2.74,999.0
201706091534.jpg,0.19,2.64,266.0
201706091634.jpg,0.22,99.0,57.0
201706091733.jpg,0.29,99.0,999.0
201706091834.jpg,0.35,2.15,60.0
201706091934.jpg,0.32,2.37,50.0
201706092135.jpg,0.22,2.28,33.0
201706092234.jpg,0.23,2.5,999.0
201706101234.jpg,0.44,2.61,999.0
201706101334.jpg,0.57,3.0,245.0
201706101434.jpg,0.68,3.17,260.0
201706101534.jpg,0.73,3.38,265.0
201706101634.jpg,0.81,3.58,264.0
201706101834.jpg,0.92,3.57,231.0
201706101934.jpg,0.96,3.66,258.0
201706102034.jpg,0.78,3.62,223.0
201706102134.jpg,0.62,3.67,999.0
201706111234.jpg,0.31,2.78,256.0
201706111333.jpg,0.31,2.4,241.0
201706111434.jpg,0.33,2.67,238.0
201706111534.jpg,0.4,2.55,233.0
201706111634.jpg,0.42,2.5,224.0
201706111734.jpg,0.44,2.93,242.0
201706111834.jpg,0.53,3.02,999.0
201706111934.jpg,0.42,3.2,254.0
201706112034.jpg,0.38,3.08,999.0
201706112134.jpg,0.44,3.01,244.0
201706112234.jpg,0.34,99.0,193.0
201706121234.jpg,0.22,2.75,999.0
201706121434.jpg,0.15,2.36,999.0
201706121534.jpg,0.14,2.23,265.0
201706121634.jpg,0.17,2.17,232.0
201706121734.jpg,0.22,2.07,244.0
201706121834.jpg,0.2,2.07,228.0
201706121934.jpg,0.22,2.09,999.0
201706122035.jpg,0.21,99.0,227.0
201706122234.jpg,0.17,2.19,253.0
201706130034.jpg,0.3,2.35,358.0
201706130134.jpg,0.28,2.61,6.0
201706131233.jpg,0.35,3.17,356.0
201706131333.jpg,0.31,2.61,46.0
201706131433.jpg,0.28,2.13,43.0
201706131534.jpg,0.23,2.02,999.0
201706131734.jpg,0.43,99.0,44.0
201706131935.jpg,0.4,3.06,28.0
201706132034.jpg,0.4,3.1,999.0
201706141234.jpg,0.16,99.0,9.0
201706141334.jpg,0.13,99.0,325.0
201706141434.jpg,0.13,2.09,999.0
201706141534.jpg,0.19,99.0,197.0
201706141634.jpg,0.19,99.0,999.0
201706141734.jpg,0.34,99.0,179.0
201706141834.jpg,0.22,2.09,999.0
201706142134.jpg,0.36,99.0,164.0
201706142234.jpg,0.38,2.44,308.0
201706150034.jpg,0.32,99.0,207.0
201706151234.jpg,0.21,99.0,999.0
201706151334.jpg,0.19,2.03,237.0
201706151434.jpg,0.18,2.08,999.0
201706151534.jpg,0.16,2.37,261.0
201706151634.jpg,0.13,2.11,999.0
201706151834.jpg,0.11,99.0,221.0
201706151934.jpg,0.11,99.0,102.0
201706152035.jpg,0.11,99.0,198.0
201706152134.jpg,0.07,99.0,187.0
201706152234.jpg,0.07,99.0,197.0
201706161334.jpg,0.28,3.07,297.0
201706161434.jpg,0.27,2.63,311.0
201706161534.jpg,0.2,3.69,278.0
201706161634.jpg,0.18,3.32,999.0
201706161734.jpg,0.14,3.13,999.0
201706161834.jpg,0.12,2.86,21.0
201706161934.jpg,0.16,99.0,999.0
201706162034.jpg,0.13,99.0,345.0
201706162134.jpg,0.13,99.0,243.0
201706170134.jpg,0.34,99.0,999.0
201706171233.jpg,0.37,2.19,235.0
201706171334.jpg,0.36,2.75,246.0
201706171434.jpg,0.34,2.33,240.0
201706171534.jpg,0.31,2.75,251.0
201706171935.jpg,0.29,2.56,257.0
201706172035.jpg,0.25,2.59,999.0
201706172135.jpg,0.22,2.71,261.0
201706172234.jpg,0.3,99.0,192.0
201706180134.jpg,0.47,2.02,999.0
201706181234.jpg,0.54,2.87,999.0
201706181334.jpg,0.67,3.29,271.0
201706181534.jpg,0.49,3.35,999.0
201706181634.jpg,0.52,3.55,281.0
201706181934.jpg,0.41,3.46,303.0
201706182134.jpg,0.55,3.49,286.0
201706191234.jpg,0.23,3.11,344.0
201706191334.jpg,0.22,3.11,354.0
201706191434.jpg,0.19,2.99,349.0
201706191534.jpg,0.19,3.36,360.0
201706191634.jpg,0.4,2.0,352.0
201706191734.jpg,1.2,2.67,11.0
201706191835.jpg,0.76,3.91,33.0
201706191934.jpg,0.61,3.58,345.0
201706192034.jpg,0.59,3.73,310.0
201706201234.jpg,0.22,2.56,277.0
201706201334.jpg,0.17,2.43,284.0
201706201434.jpg,0.13,2.47,276.0
201706201635.jpg,1.3,99.0,35.0
201706201834.jpg,1.3,99.0,21.0
201706201934.jpg,1.07,99.0,330.0
201706202134.jpg,0.75,99.0,18.0
201706202234.jpg,0.61,99.0,349.0
201706211534.jpg,0.32,2.34,31.0
201706211734.jpg,0.33,2.29,47.0
201706212034.jpg,0.29,2.25,52.0
201706212134.jpg,0.24,2.41,999.0
201706212234.jpg,0.23,2.53,54.0
201706220034.jpg,0.24,99.0,130.0
201706221234.jpg,0.43,2.28,248.0
201706221334.jpg,0.45,2.52,999.0
201706221434.jpg,0.43,2.54,232.0
201706221534.jpg,0.33,2.62,242.0
201706221634.jpg,0.53,2.56,999.0
201706221734.jpg,0.59,2.69,999.0
201706221834.jpg,0.63,3.2,999.0
201706222135.jpg,0.57,2.77,232.0
201706222234.jpg,0.6,2.64,999.0
201706231334.jpg,0.39,2.55,315.0
201706231434.jpg,0.37,2.76,999.0
201706231534.jpg,0.32,2.9,340.0
201706231634.jpg,0.27,3.11,350.0
201706231834.jpg,0.22,3.38,999.0
201706231934.jpg,0.18,3.22,6.0
201706232034.jpg,0.16,3.23,9.0
201706232134.jpg,0.15,3.24,351.0
201706232234.jpg,0.38,99.0,90.0
201706241234.jpg,0.64,4.34,251.0
201706241334.jpg,0.61,4.6,345.0
201706241434.jpg,0.61,4.59,2.0
201706241534.jpg,0.64,4.63,42.0
201706241634.jpg,0.6,4.14,999.0
201706241734.jpg,0.55,3.92,343.0
201706241834.jpg,0.68,3.79,320.0
201706241934.jpg,0.92,3.71,356.0
201706242034.jpg,1.11,3.77,280.0
201706242134.jpg,1.02,4.12,330.0
201706242234.jpg,0.88,4.2,999.0
201706251234.jpg,0.87,3.53,999.0
201706251334.jpg,0.81,3.54,327.0
201706251434.jpg,0.75,3.81,274.0
201706251534.jpg,0.68,3.77,999.0
201706251634.jpg,0.58,3.77,289.0
201706251734.jpg,0.56,3.29,285.0
201706251834.jpg,0.47,3.38,290.0
201706251934.jpg,0.59,3.33,249.0
201706252134.jpg,1.07,3.63,999.0
201706260134.jpg,1.64,4.58,96.0
201706261234.jpg,0.51,4.0,41.0
201706261334.jpg,0.44,3.71,334.0
201706261434.jpg,0.47,3.07,275.0
201706261534.jpg,0.53,3.53,108.0
201706261634.jpg,0.48,3.54,308.0
201706261734.jpg,0.9,3.5,999.0
201706261834.jpg,0.9,3.55,354.0
201706261934.jpg,1.14,4.17,320.0
201706262034.jpg,1.43,4.39,999.0
201706262134.jpg,1.61,4.91,352.0
201706262234.jpg,1.35,5.15,8.0
201706271234.jpg,0.46,4.42,189.0
201706271334.jpg,0.4,3.97,10.0
201706271434.jpg,0.37,3.91,323.0
201706271534.jpg,0.32,3.68,262.0
