id,H,T,MWDIR
202105131533.jpg,0.05,2.18,10.0
202105131633.jpg,0.06,2.98,247.0
202105131733.jpg,0.09,2.48,112.0
202105131833.jpg,0.09,3.43,274.0
202105131933.jpg,0.06,3.08,266.0
202105132033.jpg,0.05,3.14,276.0
202105132133.jpg,0.07,2.34,147.0
202105132233.jpg,0.05,3.12,24.0
202105140033.jpg,0.04,2.42,111.0
202105140133.jpg,0.04,2.18,145.0
202105141133.jpg,0.08,99.0,231.0
202105141233.jpg,0.1,2.54,107.0
202105141333.jpg,0.08,99.0,31.0
202105141533.jpg,0.06,2.38,148.0
202105141733.jpg,0.07,5.89,219.0
202105141833.jpg,0.1,3.07,170.0
202105141933.jpg,0.07,99.0,97.0
202105142133.jpg,0.08,99.0,83.0
202105142233.jpg,0.05,4.79,24.0
202105151133.jpg,0.14,99.0,175.0
202105151433.jpg,0.17,99.0,271.0
202105151533.jpg,0.13,99.0,274.0
202105151633.jpg,0.1,99.0,268.0
202105151733.jpg,0.08,2.86,294.0
202105151833.jpg,0.09,2.5,242.0
202105151933.jpg,0.06,3.31,300.0
202105152133.jpg,0.11,99.0,153.0
202105152233.jpg,0.08,99.0,189.0
202105160033.jpg,0.06,99.0,270.0
202105161133.jpg,0.04,3.31,326.0
202105161233.jpg,0.07,2.35,167.0
202105161433.jpg,0.12,99.0,5.0
202105161633.jpg,0.16,99.0,354.0
202105161733.jpg,0.18,99.0,350.0
202105161833.jpg,0.18,2.13,339.0
202105161933.jpg,0.18,2.43,341.0
202105162033.jpg,0.18,2.53,351.0
202105162133.jpg,0.16,2.45,346.0
202105170033.jpg,0.1,2.35,10.0
202105170133.jpg,0.08,2.44,105.0
202105171333.jpg,0.06,4.12,320.0
202105171633.jpg,0.1,99.0,101.0
202105171733.jpg,0.1,99.0,266.0
202105171933.jpg,0.09,3.8,235.0
202105172033.jpg,0.12,99.0,141.0
202105172133.jpg,0.1,99.0,145.0
202105180033.jpg,0.08,2.16,162.0
202105180133.jpg,0.09,99.0,247.0
202105181133.jpg,0.24,99.0,307.0
202105181333.jpg,0.25,2.02,175.0
202105181533.jpg,0.22,99.0,334.0
202105181633.jpg,0.25,2.22,313.0
202105181733.jpg,0.24,2.03,130.0
202105181833.jpg,0.2,99.0,325.0
202105182133.jpg,0.06,2.72,86.0
202105182233.jpg,0.06,2.81,145.0
202105190033.jpg,0.21,99.0,96.0
202105190133.jpg,0.28,2.15,120.0
202105191133.jpg,0.3,2.49,180.0
202105191233.jpg,0.31,2.21,190.0
202105191333.jpg,0.26,2.23,229.0
202105191433.jpg,0.28,2.45,231.0
202105191633.jpg,0.27,2.32,278.0
202105191733.jpg,0.3,9.09,297.0
202105191833.jpg,0.23,2.11,241.0
202105191933.jpg,0.18,2.74,78.0
202105192033.jpg,0.13,2.34,320.0
202105192133.jpg,0.1,2.28,84.0
202105192233.jpg,0.07,2.27,272.0
202105200133.jpg,0.11,99.0,295.0
202105201133.jpg,0.14,99.0,281.0
202105201233.jpg,0.2,99.0,4.0
202105201333.jpg,0.19,2.14,163.0
202105201633.jpg,0.21,2.21,183.0
202105201733.jpg,0.18,99.0,189.0
202105201833.jpg,0.17,2.03,202.0
202105201933.jpg,0.12,2.44,216.0
202105202033.jpg,0.1,2.15,218.0
202105202133.jpg,0.07,2.14,236.0
202105210033.jpg,0.04,5.36,304.0
202105211133.jpg,0.19,2.29,191.0
202105211233.jpg,0.18,2.48,192.0
202105211433.jpg,0.2,9.84,279.0
202105211733.jpg,0.22,99.0,228.0
202105211833.jpg,0.19,99.0,231.0
202105212033.jpg,0.11,2.0,258.0
202105212133.jpg,0.09,2.27,244.0
202105212233.jpg,0.11,2.03,226.0
202105220033.jpg,0.08,99.0,174.0
202105220133.jpg,0.08,3.49,307.0
202105221133.jpg,0.11,3.9,51.0
202105221333.jpg,0.1,3.14,102.0
202105221533.jpg,0.13,2.02,77.0
202105221633.jpg,0.12,2.31,219.0
202105221733.jpg,0.13,2.48,310.0
202105222033.jpg,0.1,2.21,61.0
202105222233.jpg,0.07,3.33,128.0
202105231333.jpg,0.1,2.62,141.0
202105231533.jpg,0.1,2.5,25.0
202105231633.jpg,0.08,2.9,192.0
202105231833.jpg,0.08,3.23,163.0
202105231933.jpg,0.06,3.23,323.0
202105232233.jpg,0.43,3.05,82.0
202105240033.jpg,0.51,4.0,85.0
202105240133.jpg,0.55,3.97,127.0
202105241333.jpg,0.44,5.13,110.0
202105251133.jpg,0.2,2.3,999.0
202105251233.jpg,0.3,2.44,999.0
202105251333.jpg,0.32,2.72,999.0
202105251433.jpg,0.33,2.69,999.0
202105251533.jpg,0.39,3.13,999.0
202105251633.jpg,0.42,3.16,999.0
202105251733.jpg,0.53,3.39,999.0
202105251833.jpg,0.46,3.19,999.0
202105251933.jpg,0.39,3.13,999.0
202105252033.jpg,0.37,3.41,999.0
202105252133.jpg,0.41,2.93,999.0
202105252233.jpg,0.41,3.26,999.0
202105260033.jpg,0.27,3.37,999.0
202105260133.jpg,0.34,3.21,999.0
202105261333.jpg,0.14,2.13,999.0
202105261533.jpg,0.12,2.11,999.0
202105261633.jpg,0.09,2.05,999.0
202105261733.jpg,0.08,99.0,999.0
202105262033.jpg,0.27,2.14,999.0
202105262133.jpg,0.25,2.21,999.0
202105270033.jpg,0.44,2.55,999.0
202105270133.jpg,0.67,3.41,999.0
202105271133.jpg,0.73,4.8,999.0
202105271233.jpg,0.89,4.96,999.0
202105271633.jpg,1.81,5.77,999.0
202105271733.jpg,1.58,4.92,999.0
202105272033.jpg,1.1,6.38,999.0
202105280033.jpg,1.2,6.82,999.0
202105280133.jpg,1.06,5.77,999.0
202105281133.jpg,1.07,4.48,999.0
202105281333.jpg,1.26,6.67,999.0
202105281433.jpg,2.02,6.74,999.0
202105281533.jpg,1.41,6.82,999.0
202105281633.jpg,1.45,6.38,999.0
202105281733.jpg,1.45,6.82,999.0
202105281833.jpg,1.29,5.41,999.0
202105281933.jpg,1.35,6.52,999.0
202105282033.jpg,1.51,6.19,999.0
202105282133.jpg,1.24,5.31,999.0
202105290033.jpg,1.5,6.74,999.0
202105290133.jpg,1.35,7.5,999.0
202105291133.jpg,1.16,5.26,999.0
202105291233.jpg,0.98,5.22,999.0
202105291333.jpg,1.04,4.88,999.0
202105291433.jpg,0.84,4.84,999.0
202105291633.jpg,1.09,4.8,999.0
202105291733.jpg,1.27,5.22,999.0
202105291833.jpg,1.27,4.8,999.0
202105291933.jpg,1.25,4.8,999.0
202105292233.jpg,0.84,5.36,999.0
202105300033.jpg,0.8,4.88,999.0
202105301133.jpg,0.23,3.82,999.0
202105301433.jpg,0.29,3.95,999.0
202105301533.jpg,0.3,4.51,999.0
202105301933.jpg,0.25,4.17,999.0
202105302033.jpg,0.24,2.14,999.0
202105302133.jpg,0.2,99.0,999.0
202105310033.jpg,0.17,99.0,999.0
202105310133.jpg,0.2,99.0,999.0
202105311133.jpg,0.17,2.17,999.0
202105311233.jpg,0.14,2.14,999.0
202105311733.jpg,0.17,2.0,999.0
202105312133.jpg,0.25,2.63,999.0
202105312233.jpg,0.24,2.4,999.0
202106011133.jpg,0.04,99.0,999.0
202106011233.jpg,0.04,99.0,999.0
202106011333.jpg,0.12,99.0,999.0
202106011533.jpg,0.13,99.0,999.0
202106011933.jpg,0.2,4.26,999.0
202106012033.jpg,0.18,4.29,999.0
202106012133.jpg,0.16,4.0,999.0
202106012233.jpg,0.12,3.97,999.0
202106020033.jpg,0.1,4.06,999.0
202106020133.jpg,0.09,3.73,999.0
202106021133.jpg,0.13,99.0,999.0
202106021333.jpg,0.21,99.0,999.0
202106021433.jpg,0.22,2.04,999.0
202106021533.jpg,0.27,2.21,999.0
202106021633.jpg,0.27,2.21,999.0
202106021833.jpg,0.23,2.32,999.0
202106022133.jpg,0.19,2.44,999.0
202106022233.jpg,0.17,2.53,999.0
202106030033.jpg,0.17,2.49,999.0
202106031333.jpg,0.08,2.43,999.0
202106031533.jpg,0.08,2.63,999.0
202106031633.jpg,0.08,2.99,999.0
202106031833.jpg,0.06,4.69,999.0
202106031933.jpg,0.06,99.0,999.0
202106032033.jpg,0.05,2.45,999.0
202106032133.jpg,0.07,2.8,999.0
202106040033.jpg,0.13,99.0,999.0
202106040133.jpg,0.16,99.0,999.0
202106041333.jpg,0.23,2.45,999.0
202106041433.jpg,0.22,2.91,999.0
202106041633.jpg,0.26,2.72,999.0
202106041733.jpg,0.29,2.91,999.0
202106041833.jpg,0.29,2.94,999.0
202106042033.jpg,0.36,2.77,999.0
202106042133.jpg,0.35,2.93,999.0
202106042233.jpg,0.32,3.0,999.0
202106050133.jpg,0.33,2.78,999.0
202106051133.jpg,0.22,2.39,999.0
202106051233.jpg,0.23,2.58,999.0
202106051433.jpg,0.23,2.72,999.0
202106051633.jpg,0.25,2.58,999.0
202106051933.jpg,0.29,2.72,999.0
202106052033.jpg,0.26,2.79,999.0
202106060033.jpg,0.3,2.17,999.0
202106060133.jpg,0.3,2.32,999.0
202106061233.jpg,0.14,99.0,999.0
202106061433.jpg,0.22,99.0,999.0
202106061733.jpg,0.23,99.0,999.0
202106061933.jpg,0.26,2.0,999.0
202106062133.jpg,0.17,99.0,999.0
202106070033.jpg,0.2,2.01,999.0
202106071133.jpg,0.08,99.0,999.0
202106071333.jpg,0.09,2.63,999.0
202106071433.jpg,0.08,99.0,999.0
202106071533.jpg,0.07,99.0,999.0
202106071633.jpg,0.07,4.08,999.0
202106071733.jpg,0.05,99.0,999.0
202106071833.jpg,0.08,2.57,999.0
202106071933.jpg,0.04,99.0,999.0
202106072033.jpg,0.05,5.51,999.0
202106072233.jpg,0.06,4.26,999.0
202106080133.jpg,0.03,2.62,999.0
202106081533.jpg,0.05,2.27,999.0
202106081633.jpg,0.06,99.0,999.0
202106081733.jpg,0.05,4.2,999.0
202106081833.jpg,0.06,99.0,999.0
202106081933.jpg,0.12,99.0,999.0
202106082133.jpg,0.14,99.0,999.0
202106082233.jpg,0.13,99.0,999.0
202106090033.jpg,0.06,99.0,999.0
202106090133.jpg,0.08,99.0,999.0
202106091233.jpg,0.04,2.82,999.0
202106091333.jpg,0.04,2.59,999.0
202106091433.jpg,0.11,99.0,999.0
202106091533.jpg,0.21,99.0,999.0
202106091833.jpg,0.21,99.0,999.0
202106091933.jpg,0.29,2.33,999.0
202106092033.jpg,0.26,2.3,999.0
202106092233.jpg,0.22,2.31,999.0
202106100033.jpg,0.19,2.55,999.0
202106100133.jpg,0.18,2.41,999.0
202106101133.jpg,0.13,2.78,999.0
202106101233.jpg,0.15,99.0,999.0
202106101333.jpg,0.19,3.05,999.0
202106101433.jpg,0.16,2.64,999.0
202106101533.jpg,0.2,99.0,999.0
202106101633.jpg,0.23,99.0,999.0
202106101733.jpg,0.2,99.0,999.0
202106102033.jpg,0.18,2.0,999.0
202106102133.jpg,0.16,2.01,999.0
202106111333.jpg,0.11,2.09,999.0
202106111633.jpg,0.09,2.06,999.0
202106111733.jpg,0.11,2.13,999.0
202106111833.jpg,0.11,2.12,999.0
202106111933.jpg,0.09,8.34,999.0
202106112133.jpg,0.09,2.96,999.0
202106112233.jpg,0.08,3.62,999.0
202106120033.jpg,0.08,99.0,999.0
202106120133.jpg,0.22,99.0,999.0
202106121133.jpg,0.16,2.7,999.0
202106121233.jpg,0.18,2.36,999.0
202106121333.jpg,0.24,2.86,999.0
202106121433.jpg,0.26,99.0,999.0
202106121533.jpg,0.28,3.19,999.0
202106121635.jpg,0.34,2.26,999.0
202106121733.jpg,0.35,2.37,999.0
202106121833.jpg,0.34,2.44,999.0
202106121933.jpg,0.33,2.73,999.0
202106122133.jpg,0.32,4.69,999.0
202106122233.jpg,0.37,5.17,999.0
202106130033.jpg,0.36,4.41,999.0
202106131133.jpg,0.38,3.57,999.0
202106131333.jpg,0.55,3.49,999.0
202106131433.jpg,0.5,3.59,999.0
202106131533.jpg,0.37,3.53,999.0
202106131633.jpg,0.33,3.26,999.0
202106131833.jpg,0.28,3.62,999.0
202106132033.jpg,0.18,3.13,999.0
202106132133.jpg,0.16,2.83,999.0
202106132233.jpg,0.18,2.86,999.0
202106140133.jpg,0.26,2.01,999.0
202106141133.jpg,0.94,4.35,999.0
202106141233.jpg,0.93,3.59,999.0
202106141433.jpg,0.83,4.88,999.0
202106141533.jpg,0.63,5.22,999.0
202106141633.jpg,0.6,5.26,999.0
202106141733.jpg,0.47,5.26,999.0
202106141833.jpg,0.38,4.11,999.0
202106142233.jpg,0.59,4.17,999.0
202106150033.jpg,0.55,4.23,999.0
202106150133.jpg,0.54,3.87,999.0
202106151133.jpg,0.4,2.97,999.0
202106151633.jpg,0.54,3.7,999.0
202106151733.jpg,0.61,3.73,999.0
202106151833.jpg,0.67,3.85,999.0
202106151933.jpg,0.74,3.73,999.0
202106152033.jpg,0.9,4.38,999.0
202106152133.jpg,0.83,4.35,999.0
202106160033.jpg,1.07,5.94,999.0
202106161233.jpg,0.51,4.17,999.0
202106161333.jpg,0.46,4.11,999.0
202106161533.jpg,0.6,3.95,999.0
202106161633.jpg,0.6,4.26,999.0
202106161833.jpg,0.5,3.9,999.0
202106162033.jpg,0.42,10.0,999.0
202106162233.jpg,0.44,3.97,999.0
202106170133.jpg,0.29,2.96,999.0
202106171205.jpg,0.15,3.19,999.0
202106171334.jpg,0.13,3.49,999.0
202106171433.jpg,0.15,3.87,999.0
202106171734.jpg,0.13,4.29,999.0
202106172134.jpg,0.11,99.0,999.0
202106172233.jpg,0.21,99.0,999.0
202106180033.jpg,0.44,2.4,999.0
202106180133.jpg,0.47,2.73,999.0
202106181233.jpg,0.28,4.06,999.0
202106181333.jpg,0.29,3.87,999.0
202106181433.jpg,0.25,99.0,999.0
202106181533.jpg,0.24,3.55,999.0
202106181633.jpg,0.19,3.51,999.0
202106181733.jpg,0.18,3.59,999.0
202106181833.jpg,0.17,3.68,999.0
202106181933.jpg,0.15,2.58,999.0
202106182133.jpg,0.13,2.27,999.0
202106182233.jpg,0.11,2.64,999.0
202106190033.jpg,0.09,3.85,999.0
202106190133.jpg,0.1,3.26,999.0
202106221433.jpg,0.4,5.83,999.0
202106221533.jpg,0.37,3.14,999.0
202106221633.jpg,0.34,2.97,999.0
202106221833.jpg,0.25,5.31,999.0
202106222033.jpg,0.2,5.13,999.0
202106222133.jpg,0.23,99.0,999.0
202106230033.jpg,0.27,99.0,999.0
202106230133.jpg,0.35,2.32,999.0
202106231233.jpg,0.51,3.43,999.0
202106231333.jpg,0.39,3.02,999.0
202106231433.jpg,0.35,99.0,999.0
202106231533.jpg,0.35,2.1,999.0
202106231633.jpg,0.46,2.5,999.0
202106231733.jpg,0.42,2.67,999.0
202106231833.jpg,0.32,2.29,999.0
202106231933.jpg,0.32,2.17,999.0
202106232233.jpg,0.33,2.08,999.0
202106240133.jpg,0.38,2.21,999.0
202106241133.jpg,0.32,2.82,999.0
202106241533.jpg,0.32,3.13,999.0
202106241633.jpg,0.28,3.49,999.0
202106241833.jpg,0.23,3.23,999.0
202106241933.jpg,0.28,99.0,999.0
202106242033.jpg,0.34,2.06,999.0
202106242233.jpg,0.33,99.0,999.0
202106250033.jpg,0.35,2.34,999.0
202106250133.jpg,0.36,2.34,999.0
202106251133.jpg,0.55,3.18,999.0
202106251333.jpg,0.63,3.77,999.0
202106251433.jpg,0.44,3.28,999.0
202106251633.jpg,0.24,2.94,999.0
202106251933.jpg,0.17,2.61,999.0
202106252033.jpg,0.14,2.0,999.0
202106252133.jpg,0.11,2.21,999.0
202106260133.jpg,0.21,99.0,999.0
202106261133.jpg,0.39,2.51,999.0
202106261233.jpg,0.54,2.8,999.0
202106261333.jpg,0.6,3.26,999.0
202106261433.jpg,0.55,3.55,999.0
202106261733.jpg,0.28,2.91,999.0
202106261833.jpg,0.28,2.9,999.0
202106261933.jpg,0.26,2.46,999.0
202106262033.jpg,0.29,2.5,999.0
202106262233.jpg,0.36,2.8,999.0
202106270033.jpg,0.3,2.68,999.0
202106271133.jpg,0.34,2.77,999.0
202106271233.jpg,0.44,3.13,999.0
202106271333.jpg,0.34,3.41,999.0
202106271533.jpg,0.37,3.45,999.0
202106271733.jpg,0.25,3.0,999.0
202106271933.jpg,0.21,2.8,999.0
202106272033.jpg,0.28,8.0,999.0
202106280033.jpg,0.25,3.0,999.0
202106280133.jpg,0.21,3.14,999.0
202106281133.jpg,0.18,4.55,999.0
202106281233.jpg,0.15,4.2,999.0
202106281333.jpg,0.13,4.48,999.0
202106281833.jpg,0.26,2.24,999.0
202106282033.jpg,0.12,3.95,999.0
202106282133.jpg,0.14,99.0,999.0
202106290133.jpg,0.1,99.0,999.0
202106291133.jpg,0.26,2.22,999.0
202106291233.jpg,0.24,2.28,999.0
202106291333.jpg,0.16,2.38,999.0
202106291533.jpg,0.09,2.01,999.0
202106291633.jpg,0.08,3.92,999.0
202106291733.jpg,0.08,99.0,999.0
202106291933.jpg,0.21,2.15,999.0
202106292033.jpg,0.16,2.24,999.0
202106292133.jpg,0.12,2.16,999.0
202106292233.jpg,0.14,99.0,999.0
202106300133.jpg,0.09,99.0,999.0
202106301133.jpg,0.13,99.0,999.0
202106301233.jpg,0.09,99.0,999.0
202106301333.jpg,0.1,99.0,999.0
202106301533.jpg,0.1,2.29,999.0
202106301633.jpg,0.07,99.0,999.0
202106301733.jpg,0.06,3.35,999.0
202106301833.jpg,0.06,3.73,999.0
202106301933.jpg,0.07,99.0,999.0
202106302033.jpg,0.09,2.13,999.0
202106302233.jpg,0.05,2.78,999.0
202107010133.jpg,0.05,3.35,999.0
202107011133.jpg,0.73,3.7,999.0
202107011233.jpg,0.7,4.29,8.0
202107011333.jpg,0.89,4.0,15.0
202107011633.jpg,1.16,5.36,12.0
202107011833.jpg,1.71,5.88,9.0
202107011933.jpg,1.71,6.12,11.0
202107012033.jpg,1.53,6.9,28.0
202107012133.jpg,1.96,7.14,14.0
202107021133.jpg,0.95,5.41,26.0
202107021233.jpg,0.88,4.96,32.0
202107021333.jpg,0.72,5.17,24.0
202107021433.jpg,0.74,5.09,6.0
202107021533.jpg,0.74,4.32,8.0
202107021833.jpg,0.61,4.23,359.0
202107021933.jpg,0.58,4.69,1.0
202107022033.jpg,0.74,4.65,11.0
202107022233.jpg,0.65,5.04,33.0
202107030133.jpg,0.54,4.96,13.0
202107031133.jpg,0.44,3.43,313.0
202107031233.jpg,0.42,3.41,313.0
202107031433.jpg,0.31,3.13,297.0
202107031533.jpg,0.29,3.43,258.0
202107031833.jpg,0.23,2.27,307.0
202107031933.jpg,0.21,99.0,325.0
202107032033.jpg,0.2,2.51,322.0
202107032133.jpg,0.24,2.15,315.0
202107032233.jpg,0.27,2.63,329.0
202107041233.jpg,0.2,3.26,26.0
202107041333.jpg,0.18,2.03,350.0
202107041433.jpg,0.21,2.25,53.0
202107041533.jpg,0.19,2.3,50.0
202107041733.jpg,0.21,2.26,123.0
202107041833.jpg,0.16,3.23,68.0
202107041933.jpg,0.21,3.35,69.0
202107042033.jpg,0.25,3.21,197.0
202107042233.jpg,0.24,99.0,235.0
202107050133.jpg,0.19,2.21,256.0
202107051133.jpg,0.21,3.43,270.0
202107051233.jpg,0.19,2.1,266.0
202107051333.jpg,0.18,2.35,289.0
202107051433.jpg,0.22,2.4,263.0
202107051533.jpg,0.3,2.35,262.0
202107051633.jpg,0.37,2.59,238.0
202107051733.jpg,0.39,2.79,243.0
202107051833.jpg,0.42,3.11,252.0
202107051933.jpg,0.38,2.91,257.0
202107060033.jpg,0.37,2.83,249.0
202107060133.jpg,0.38,2.67,251.0
202107061133.jpg,0.23,2.7,276.0
202107061433.jpg,0.17,2.37,263.0
202107061633.jpg,0.16,2.31,230.0
202107061733.jpg,0.19,2.53,244.0
202107061833.jpg,0.29,2.19,234.0
202107061933.jpg,0.34,2.42,229.0
202107062033.jpg,0.29,2.4,241.0
202107062233.jpg,0.25,2.62,272.0
202107070133.jpg,0.2,99.0,207.0
202107071133.jpg,0.42,5.83,336.0
202107071333.jpg,0.55,5.66,326.0
202107071433.jpg,0.49,5.36,335.0
202107071733.jpg,0.43,4.51,341.0
202107071833.jpg,0.56,5.56,14.0
202107072033.jpg,0.7,4.8,360.0
202107072133.jpg,0.59,3.85,8.0
202107072233.jpg,0.66,3.7,4.0
202107080033.jpg,0.62,4.06,351.0
202107081133.jpg,1.27,6.12,6.0
202107081233.jpg,1.13,6.32,10.0
202107081333.jpg,1.29,6.12,16.0
202107081433.jpg,1.14,5.61,6.0
202107081533.jpg,1.21,5.09,13.0
202107081733.jpg,1.1,10.0,26.0
202107081833.jpg,1.31,6.74,15.0
202107081933.jpg,1.45,6.25,18.0
202107082033.jpg,1.28,5.56,15.0
202107082133.jpg,1.31,6.74,15.0
202107082233.jpg,1.26,6.45,43.0
202107090133.jpg,1.05,5.13,16.0
202107091533.jpg,0.54,4.41,357.0
202107091633.jpg,0.52,4.58,13.0
202107091733.jpg,0.47,4.29,351.0
202107091833.jpg,0.39,4.0,353.0
202107092033.jpg,0.34,4.38,352.0
202107092133.jpg,0.32,3.62,347.0
202107100033.jpg,0.29,4.17,43.0
202107100133.jpg,0.34,3.64,1.0
202107101233.jpg,0.3,3.21,62.0
202107101333.jpg,0.27,2.59,42.0
202107101433.jpg,0.25,3.21,9.0
202107101533.jpg,0.25,3.3,355.0
202107101633.jpg,0.22,3.18,336.0
202107101733.jpg,0.24,99.0,350.0
202107102033.jpg,0.3,2.69,57.0
202107102133.jpg,0.25,2.66,59.0
202107102233.jpg,0.29,2.44,66.0
202107110033.jpg,0.39,2.62,42.0
202107110133.jpg,0.44,2.77,41.0
202107111233.jpg,0.79,4.2,21.0
202107111333.jpg,0.71,4.51,29.0
202107111433.jpg,0.75,3.97,22.0
202107111533.jpg,0.66,4.73,15.0
202107111633.jpg,0.64,4.76,25.0
202107111733.jpg,0.62,4.35,57.0
202107111933.jpg,0.55,4.58,27.0
202107112033.jpg,0.56,4.45,332.0
202107112133.jpg,0.55,4.48,294.0
202107120133.jpg,0.51,3.68,358.0
202107121133.jpg,0.37,3.95,0.0
202107121233.jpg,0.38,4.03,353.0
202107121433.jpg,0.36,4.29,7.0
202107121533.jpg,0.4,3.85,16.0
202107121733.jpg,0.37,3.95,356.0
202107121833.jpg,0.4,4.0,347.0
202107121933.jpg,0.37,3.87,358.0
202107122033.jpg,0.32,4.23,334.0
202107122233.jpg,0.35,3.73,8.0
202107130033.jpg,0.3,3.47,1.0
202107130133.jpg,0.23,3.06,4.0
202107131233.jpg,0.2,3.11,335.0
202107131333.jpg,0.3,99.0,346.0
202107131433.jpg,0.3,2.13,353.0
202107131533.jpg,0.32,2.32,2.0
202107131633.jpg,0.27,2.89,13.0
202107131733.jpg,0.21,2.93,12.0
202107131833.jpg,0.15,2.9,13.0
202107132033.jpg,0.13,2.96,25.0
202107132133.jpg,0.13,2.93,350.0
202107140133.jpg,0.24,99.0,253.0
202107141133.jpg,0.11,99.0,271.0
202107141233.jpg,0.14,99.0,260.0
202107141433.jpg,0.26,2.25,230.0
202107141533.jpg,0.29,99.0,221.0
202107141733.jpg,0.28,2.63,245.0
202107141833.jpg,0.26,2.61,266.0
202107142033.jpg,0.2,99.0,201.0
202107142133.jpg,0.23,99.0,185.0
202107142233.jpg,0.34,2.37,201.0
202107150033.jpg,0.42,2.54,223.0
202107150133.jpg,0.51,3.03,227.0
202107151133.jpg,0.3,3.66,325.0
202107151233.jpg,0.28,3.49,308.0
202107151333.jpg,0.23,2.79,322.0
202107151533.jpg,0.19,2.91,324.0
202107151633.jpg,0.17,2.94,308.0
202107151833.jpg,0.22,2.79,316.0
202107152033.jpg,0.24,2.28,210.0
202107152133.jpg,0.3,2.58,13.0
202107160133.jpg,0.3,2.97,27.0
202107161133.jpg,0.37,3.77,18.0
202107161233.jpg,0.33,3.47,11.0
202107161333.jpg,0.34,3.33,5.0
202107161533.jpg,0.56,3.13,352.0
202107161833.jpg,0.73,4.06,339.0
202107161933.jpg,0.74,3.77,341.0
202107162033.jpg,0.68,4.73,333.0
202107162133.jpg,0.99,4.62,21.0
202107170133.jpg,0.77,4.92,5.0
202107171233.jpg,0.62,3.9,8.0
202107171333.jpg,0.56,3.95,356.0
202107171433.jpg,0.46,3.73,337.0
202107171533.jpg,0.61,3.85,18.0
202107171733.jpg,0.55,4.41,33.0
202107172133.jpg,0.68,4.41,7.0
202107172233.jpg,0.65,4.03,13.0
202107180033.jpg,0.7,4.45,19.0
202107181133.jpg,0.33,3.8,3.0
202107181533.jpg,0.4,3.66,31.0
202107181633.jpg,0.39,3.7,28.0
202107181733.jpg,0.38,3.23,22.0
202107181933.jpg,0.41,3.39,50.0
202107182133.jpg,0.41,3.24,1.0
202107190033.jpg,0.41,3.43,7.0
202107190133.jpg,0.39,3.53,356.0
202107191133.jpg,0.18,2.99,19.0
202107191233.jpg,0.17,3.19,18.0
202107191533.jpg,0.23,99.0,48.0
202107191633.jpg,0.27,99.0,50.0
202107191733.jpg,0.27,2.1,40.0
202107191833.jpg,0.24,2.23,36.0
202107191933.jpg,0.21,2.3,11.0
202107192033.jpg,0.19,2.11,351.0
202107192133.jpg,0.16,2.27,3.0
202107192233.jpg,0.12,2.21,355.0
202107200033.jpg,0.1,2.08,348.0
202107201133.jpg,0.2,2.22,323.0
202107201233.jpg,0.19,2.31,304.0
202107201333.jpg,0.21,2.69,331.0
202107201533.jpg,0.15,2.64,316.0
202107201633.jpg,0.13,2.63,310.0
202107201733.jpg,0.23,99.0,4.0
202107201833.jpg,0.39,2.53,47.0
202107201933.jpg,0.58,3.35,34.0
202107202033.jpg,0.47,3.43,34.0
202107202133.jpg,0.45,3.23,36.0
