id,H,T,MWDIR
201407051134.jpg,0.24,1.61,203.0
201407051334.jpg,0.32,1.75,999.0
201407051634.jpg,0.26,2.17,234.0
201407051934.jpg,0.3,2.4,262.0
201407052134.jpg,0.2,2.48,265.0
201407061134.jpg,0.3,2.16,248.0
201407061333.jpg,0.23,2.05,999.0
201407061633.jpg,0.34,1.91,196.0
201407061934.jpg,0.68,2.58,999.0
201407062134.jpg,0.64,3.31,999.0
201407071133.jpg,0.27,2.64,272.0
201407071334.jpg,0.19,2.41,999.0
201407071633.jpg,0.19,1.49,56.0
201407071934.jpg,0.12,1.69,999.0
201407072134.jpg,0.09,1.67,999.0
201407081133.jpg,0.68,3.52,292.0
201407081334.jpg,0.39,2.97,999.0
201407081634.jpg,0.3,2.78,273.0
201407081933.jpg,0.54,3.05,269.0
201407082134.jpg,0.59,3.51,316.0
201407091134.jpg,0.31,2.74,999.0
201407091333.jpg,0.33,2.97,999.0
201407091633.jpg,0.3,2.62,76.0
201407091933.jpg,0.28,1.95,66.0
201407092134.jpg,0.28,2.21,39.0
201407101134.jpg,0.25,2.61,42.0
201407101334.jpg,0.32,2.4,54.0
201407101634.jpg,0.27,2.14,62.0
201407101933.jpg,0.3,2.0,999.0
201407102134.jpg,0.27,2.1,109.0
201407111104.jpg,0.11,1.55,999.0
201407111334.jpg,0.12,1.63,159.0
201407111604.jpg,0.16,1.76,999.0
201407111934.jpg,0.13,1.94,180.0
201407112134.jpg,0.09,2.28,999.0
201407121134.jpg,0.32,2.47,250.0
201407121334.jpg,0.53,1.88,999.0
201407121633.jpg,0.46,3.04,274.0
201407121934.jpg,0.38,3.2,283.0
201407122134.jpg,0.27,1.95,169.0
201407131133.jpg,0.36,2.86,326.0
201407131334.jpg,0.31,3.19,331.0
201407131634.jpg,0.22,3.07,324.0
201407131934.jpg,0.17,2.68,191.0
201407132134.jpg,0.25,2.33,240.0
201407141134.jpg,0.12,2.63,276.0
201407141334.jpg,0.39,2.63,2.0
201407141634.jpg,0.28,2.62,42.0
201407141934.jpg,0.16,2.21,54.0
201407142103.jpg,0.32,2.11,999.0
201407151104.jpg,1.85,4.73,77.0
201407151334.jpg,1.42,4.47,345.0
201407151634.jpg,1.09,5.41,1.0
201407151933.jpg,0.8,5.8,359.0
201407152134.jpg,1.09,4.23,31.0
201407161134.jpg,1.0,3.92,25.0
201407161334.jpg,0.7,4.24,5.0
201407161634.jpg,0.7,4.69,999.0
201407161934.jpg,0.54,5.06,999.0
201407162133.jpg,0.49,4.86,257.0
201407171134.jpg,0.21,2.29,142.0
201407171333.jpg,0.19,3.27,192.0
201407171633.jpg,0.14,3.5,11.0
201407171933.jpg,0.32,1.83,999.0
201407172134.jpg,0.25,1.94,59.0
201407181133.jpg,0.18,1.6,163.0
201407181334.jpg,0.1,1.56,-1.0
201407181633.jpg,0.18,1.78,146.0
201407181933.jpg,0.13,1.78,165.0
201407182133.jpg,0.11,2.35,999.0
201407191133.jpg,0.13,1.67,183.0
201407191333.jpg,0.17,1.85,303.0
201407191634.jpg,0.28,1.98,3.0
201407191934.jpg,0.2,1.82,31.0
201407192134.jpg,0.17,1.78,8.0
201407201103.jpg,0.13,1.72,214.0
201407201333.jpg,0.16,2.46,11.0
201407201633.jpg,0.19,1.65,999.0
201407201934.jpg,0.15,1.93,102.0
201407202134.jpg,0.11,1.97,56.0
201407211133.jpg,0.12,1.79,242.0
201407211333.jpg,0.13,1.82,223.0
201407211633.jpg,0.12,2.02,999.0
201407211934.jpg,0.14,1.99,999.0
201407212134.jpg,0.09,2.03,999.0
201407221134.jpg,0.45,2.27,999.0
201407221333.jpg,0.41,2.96,256.0
201407221634.jpg,0.41,2.55,251.0
201407221934.jpg,0.46,2.85,260.0
201407222134.jpg,0.41,2.91,999.0
201407231134.jpg,2.19,1.96,26.0
201407231334.jpg,2.26,1.96,28.0
201407231633.jpg,2.54,1.96,999.0
201407231934.jpg,2.89,1.96,40.0
201407232134.jpg,2.5,1.96,29.0
201407241134.jpg,0.74,1.96,296.0
201407241334.jpg,0.76,1.96,999.0
201407241633.jpg,0.85,1.96,999.0
201407241933.jpg,0.53,1.96,999.0
201407242133.jpg,0.38,1.96,20.0
201407251133.jpg,0.31,2.28,253.0
201407251333.jpg,0.43,2.28,999.0
201407251633.jpg,0.49,3.0,258.0
201407251933.jpg,0.28,2.07,999.0
201407252133.jpg,0.26,1.66,172.0
201407261133.jpg,0.18,2.17,999.0
201407261333.jpg,0.15,1.8,209.0
201407261633.jpg,0.13,1.98,999.0
201407261933.jpg,0.14,2.1,999.0
201407262133.jpg,0.13,2.0,999.0
201407271133.jpg,0.19,1.84,261.0
201407271333.jpg,0.13,1.77,228.0
201407271633.jpg,0.8,2.88,999.0
201407271934.jpg,1.15,4.36,39.0
201407272134.jpg,1.37,4.67,337.0
201407281133.jpg,2.52,7.53,332.0
201407281333.jpg,2.48,7.69,351.0
201407281634.jpg,2.28,7.64,11.0
201407281934.jpg,2.34,7.39,14.0
201407282134.jpg,1.62,6.42,350.0
201407291133.jpg,0.44,2.54,6.0
201407291333.jpg,0.42,2.39,342.0
201407291634.jpg,0.28,2.96,345.0
201407291934.jpg,0.19,3.23,352.0
201407292134.jpg,0.15,3.38,999.0
201407301134.jpg,0.32,2.78,349.0
201407301333.jpg,0.28,2.96,5.0
201407301633.jpg,0.41,2.07,29.0
201407301934.jpg,0.32,3.01,354.0
201407302133.jpg,0.36,3.17,999.0
201407311133.jpg,0.25,2.5,999.0
201407311334.jpg,0.2,2.33,273.0
201407311633.jpg,0.18,2.42,279.0
201407311934.jpg,0.19,2.44,260.0
201407312133.jpg,0.29,2.26,263.0
201408011134.jpg,0.13,1.82,276.0
201408011333.jpg,0.12,1.82,-1.0
201408011633.jpg,0.36,2.09,192.0
201408011934.jpg,0.14,2.24,147.0
201408012134.jpg,0.11,2.24,999.0
201408021133.jpg,0.23,2.73,331.0
201408021334.jpg,0.23,2.32,14.0
201408021633.jpg,0.26,1.62,348.0
201408021934.jpg,0.2,2.09,164.0
201408022134.jpg,0.15,1.82,116.0
201408031134.jpg,0.16,1.9,176.0
201408031334.jpg,0.17,2.45,153.0
201408031634.jpg,0.22,2.17,142.0
201408031934.jpg,0.18,2.15,999.0
201408032135.jpg,0.42,2.57,264.0
201408041134.jpg,0.1,2.06,999.0
201408041433.jpg,0.09,2.14,199.0
201408041633.jpg,0.09,2.36,999.0
201408041933.jpg,0.16,2.45,101.0
20140805204.jpg,0.55,2.92,17.0
20140806204.jpg,0.46,3.21,34.0
20140807204.jpg,0.51,2.87,36.0
20140808204.jpg,0.78,3.49,999.0
201408082107.jpg,0.85,3.66,51.0
20140809204.jpg,0.77,3.38,23.0
20140810204.jpg,0.51,3.51,39.0
20140811204.jpg,0.23,2.73,13.0
20140812204.jpg,2.07,7.82,6.0
20140813204.jpg,0.61,5.07,999.0
20140814204.jpg,0.76,4.06,46.0
20140815204.jpg,0.14,1.78,193.0
20140816204.jpg,0.28,2.06,266.0
20140817204.jpg,1.21,1.77,14.0
20140818204.jpg,0.19,1.77,172.0
201408182133.jpg,0.16,1.77,169.0
201408191133.jpg,0.74,2.71,41.0
201408191333.jpg,1.2,3.46,356.0
201408191634.jpg,0.78,3.97,293.0
201408191933.jpg,0.46,2.82,266.0
201408192133.jpg,0.37,2.89,999.0
201408201104.jpg,0.2,2.15,289.0
201408201333.jpg,0.16,2.03,262.0
201408201633.jpg,0.29,2.87,251.0
201408201934.jpg,0.23,2.57,292.0
201408202133.jpg,0.2,2.41,999.0
201408211133.jpg,0.19,2.02,999.0
201408211333.jpg,0.13,1.67,999.0
201408211633.jpg,0.11,1.68,999.0
201408211933.jpg,0.24,1.77,176.0
201408212133.jpg,0.21,1.72,186.0
201408221134.jpg,0.21,1.75,347.0
201408221333.jpg,0.14,1.92,237.0
201408221633.jpg,0.12,1.86,278.0
201408221933.jpg,0.11,2.49,-1.0
201408222133.jpg,0.09,2.04,999.0
201408231133.jpg,0.11,4.11,999.0
201408231333.jpg,0.3,1.74,48.0
201408231633.jpg,0.31,2.39,323.0
201408231933.jpg,0.31,1.68,999.0
201408232134.jpg,0.15,1.74,103.0
201408241134.jpg,0.2,1.6,999.0
201408241333.jpg,0.22,2.79,215.0
201408241633.jpg,0.2,3.51,999.0
201408241933.jpg,0.17,2.19,999.0
201408242133.jpg,0.12,1.87,111.0
201408251133.jpg,0.1,1.9,999.0
201408251333.jpg,0.24,1.62,357.0
201408251633.jpg,0.54,4.25,267.0
201408251934.jpg,0.26,3.23,999.0
201408252134.jpg,0.27,2.1,282.0
201408261133.jpg,0.13,2.51,256.0
201408261333.jpg,0.5,2.92,335.0
201408261633.jpg,0.37,3.82,52.0
201408261933.jpg,0.52,3.8,358.0
201408262134.jpg,0.56,3.98,999.0
201408271134.jpg,0.26,1.76,52.0
201408271334.jpg,0.32,1.83,34.0
201408271634.jpg,0.53,2.92,37.0
201408271934.jpg,0.87,3.18,332.0
201408272133.jpg,0.95,3.69,47.0
201408281134.jpg,0.56,4.21,999.0
201408281334.jpg,0.56,4.13,208.0
201408281633.jpg,0.61,3.82,38.0
201408281934.jpg,0.66,3.47,19.0
201408282133.jpg,0.54,3.47,999.0
201408291133.jpg,0.32,2.1,173.0
201408291334.jpg,0.33,2.09,197.0
201408291633.jpg,0.35,1.93,156.0
201408291933.jpg,0.24,1.61,164.0
201408292133.jpg,0.54,1.94,999.0
201408301134.jpg,0.5,3.3,268.0
201408301334.jpg,0.69,3.26,999.0
201408301633.jpg,0.88,3.81,999.0
201408301934.jpg,0.56,3.5,268.0
201408302134.jpg,0.44,3.02,999.0
201408311134.jpg,0.2,1.84,217.0
201408311333.jpg,0.22,1.68,223.0
201408311633.jpg,0.21,2.15,999.0
201408311934.jpg,0.22,1.94,183.0
201408312134.jpg,0.16,2.08,70.0
201409011134.jpg,0.77,3.11,249.0
201409011334.jpg,0.74,3.46,999.0
201409011633.jpg,0.62,3.35,276.0
201409011934.jpg,0.71,3.46,999.0
201409012134.jpg,0.66,3.35,291.0
201409021134.jpg,0.28,2.33,291.0
201409021334.jpg,0.2,2.27,304.0
201409021634.jpg,0.13,2.07,217.0
201409021934.jpg,0.12,3.55,999.0
201409022134.jpg,0.09,2.99,999.0
201409031134.jpg,0.14,2.07,279.0
201409031334.jpg,0.12,1.89,327.0
201409031634.jpg,0.12,1.82,999.0
201409031934.jpg,0.15,1.57,999.0
201409032134.jpg,0.25,1.63,999.0
201409041134.jpg,0.34,3.21,272.0
201409041333.jpg,0.56,2.85,217.0
201409041633.jpg,0.38,3.96,999.0
201409041934.jpg,0.28,1.72,124.0
201409042133.jpg,0.38,2.01,185.0
201409051134.jpg,0.48,3.03,999.0
201409051334.jpg,0.38,3.07,260.0
201409051633.jpg,0.5,2.91,999.0
201409051934.jpg,1.17,4.56,21.0
201409052133.jpg,0.86,3.85,999.0
201409061133.jpg,1.6,5.87,11.0
201409061334.jpg,1.42,5.77,16.0
201409061633.jpg,1.22,5.15,1.0
201409061934.jpg,0.92,5.41,21.0
201409062134.jpg,0.75,5.45,999.0
201409071134.jpg,0.3,2.92,319.0
201409071334.jpg,0.22,3.05,325.0
201409071633.jpg,0.18,3.08,317.0
201409071934.jpg,0.17,2.56,999.0
201409072134.jpg,0.14,2.52,999.0
201409081134.jpg,0.11,1.58,167.0
201409081333.jpg,0.09,1.75,999.0
201409081633.jpg,0.2,1.85,176.0
201409081933.jpg,0.11,1.64,101.0
201409082133.jpg,0.2,1.6,156.0
201409091134.jpg,0.3,2.26,237.0
201409091334.jpg,0.28,1.82,199.0
201409091633.jpg,0.31,2.41,-1.0
201409091933.jpg,0.32,1.79,120.0
201409092134.jpg,0.17,1.71,139.0
201409101134.jpg,1.12,2.45,999.0
201409101333.jpg,1.22,3.95,262.0
201409101633.jpg,0.8,3.77,253.0
201409101934.jpg,1.0,3.83,304.0
201409102133.jpg,2.05,4.3,999.0
201409111133.jpg,2.2,8.01,348.0
201409111333.jpg,2.43,7.8,1.0
201409111634.jpg,2.2,6.78,341.0
201409111934.jpg,1.68,6.16,40.0
201409112133.jpg,1.73,6.13,0.0
201409121134.jpg,1.36,6.38,11.0
201409121333.jpg,1.33,6.31,999.0
201409121633.jpg,1.03,5.41,355.0
201409121934.jpg,0.97,5.38,80.0
201409122134.jpg,1.29,5.82,999.0
201409131134.jpg,1.96,6.79,21.0
201409131334.jpg,1.68,6.8,320.0
201409131633.jpg,1.4,6.3,0.0
201409131934.jpg,1.09,6.19,11.0
201409132134.jpg,0.88,5.92,352.0
201409141134.jpg,0.31,2.72,999.0
201409141334.jpg,0.28,2.06,999.0
201409141633.jpg,0.25,2.23,999.0
201409141934.jpg,0.25,2.2,257.0
201409142134.jpg,0.24,2.33,999.0
201409151134.jpg,0.48,2.47,999.0
201409151334.jpg,0.42,2.53,999.0
201409151633.jpg,0.47,2.86,272.0
201409151934.jpg,0.36,2.04,339.0
201409152133.jpg,0.85,2.66,999.0
201409161134.jpg,0.43,3.62,17.0
201409161334.jpg,0.64,3.7,999.0
201409161634.jpg,0.5,4.12,315.0
201409161934.jpg,0.42,4.38,97.0
201409162134.jpg,0.39,4.24,108.0
201409171135.jpg,0.16,2.03,290.0
201409171334.jpg,0.18,1.77,288.0
201409171633.jpg,0.14,1.67,262.0
201409171934.jpg,0.3,1.99,44.0
201409172134.jpg,0.22,2.07,48.0
201409181134.jpg,0.15,1.74,36.0
201409181334.jpg,0.2,1.77,999.0
201409181633.jpg,0.86,1.7,328.0
201409181933.jpg,0.91,1.7,10.0
201409182134.jpg,0.97,1.7,999.0
201409191134.jpg,0.37,1.96,163.0
201409191334.jpg,0.38,2.1,190.0
201409191634.jpg,0.4,2.08,174.0
201409191934.jpg,0.16,1.75,219.0
201409192134.jpg,0.26,1.82,179.0
201409201134.jpg,1.02,3.71,353.0
201409201334.jpg,0.96,3.63,283.0
201409201633.jpg,0.61,3.6,999.0
201409201933.jpg,0.29,2.79,265.0
201409202133.jpg,0.33,2.16,225.0
201409211134.jpg,2.26,5.37,999.0
201409211334.jpg,1.92,5.75,330.0
201409211634.jpg,2.56,6.81,999.0
201409211934.jpg,3.08,7.95,17.0
201409212134.jpg,2.61,7.93,4.0
201409221134.jpg,1.39,7.07,2.0
201409221334.jpg,1.16,6.92,20.0
201409221634.jpg,0.9,6.21,352.0
201409221934.jpg,0.68,6.56,27.0
201409242134.jpg,0.18,1.9,36.0
201409251105.jpg,0.09,1.54,999.0
201409251334.jpg,0.07,1.64,999.0
201409251634.jpg,0.13,1.85,21.0
201409251934.jpg,0.25,1.69,56.0
201409252105.jpg,0.2,1.74,999.0
201409261104.jpg,0.08,1.59,999.0
201409261334.jpg,0.12,1.44,-1.0
201409261633.jpg,0.28,1.8,999.0
201409261934.jpg,0.29,2.14,29.0
201409262134.jpg,0.46,2.51,999.0
201409271134.jpg,0.11,1.75,999.0
201409271333.jpg,0.22,1.56,55.0
201409271634.jpg,0.24,1.73,32.0
201409271934.jpg,0.22,2.02,28.0
201409272133.jpg,0.24,2.24,40.0
201409281133.jpg,0.11,1.9,81.0
201409281333.jpg,0.1,2.16,149.0
201409281634.jpg,0.23,1.61,999.0
201409281934.jpg,0.15,1.58,999.0
201409282134.jpg,0.09,2.51,999.0
201409291133.jpg,0.12,1.46,273.0
201409291334.jpg,0.11,1.62,999.0
201409291633.jpg,0.09,1.75,999.0
201409291934.jpg,0.36,1.67,999.0
201409292103.jpg,1.35,2.01,344.0
201409301134.jpg,1.83,2.01,12.0
201409301334.jpg,1.77,2.01,7.0
201409301634.jpg,1.57,2.01,351.0
201409301934.jpg,1.2,2.01,334.0
201409302133.jpg,1.04,2.01,357.0
201410011134.jpg,0.36,1.84,162.0
201410011333.jpg,0.25,1.7,143.0
201410011634.jpg,0.36,2.04,130.0
201410011933.jpg,0.28,1.75,114.0
201410012134.jpg,0.53,2.26,999.0
201410021134.jpg,0.13,1.5,141.0
201410021304.jpg,0.19,1.52,196.0
201410021633.jpg,0.08,1.64,999.0
201410021933.jpg,0.15,1.73,999.0
201410022134.jpg,0.11,1.48,999.0
201410031133.jpg,2.12,5.68,335.0
201410031333.jpg,1.93,6.03,357.0
201410031633.jpg,2.51,5.42,999.0
201410031934.jpg,2.18,5.65,324.0
201410032134.jpg,2.43,5.08,999.0
201410041134.jpg,1.86,4.85,315.0
201410041334.jpg,2.07,4.71,311.0
201410041634.jpg,2.3,5.05,328.0
201410041934.jpg,2.16,5.7,320.0
201410042133.jpg,1.89,5.5,340.0
201410051133.jpg,1.05,3.68,999.0
201410051333.jpg,1.13,3.58,272.0
201410051634.jpg,1.33,4.31,289.0
201410051934.jpg,0.63,4.1,317.0
201410052134.jpg,0.62,3.57,275.0
201410061333.jpg,0.94,3.67,265.0
201410061633.jpg,1.49,4.17,358.0
201410061934.jpg,1.37,4.68,299.0
201410062134.jpg,1.25,3.78,306.0
201410071134.jpg,0.63,3.21,999.0
201410071334.jpg,0.55,3.17,249.0
201410071607.jpg,0.24,2.98,285.0
201410071934.jpg,0.92,2.93,999.0
201410072134.jpg,0.87,4.03,328.0
201410081134.jpg,1.05,4.26,315.0
201410081333.jpg,1.18,4.16,347.0
201410081634.jpg,1.08,4.19,307.0
201410081933.jpg,0.97,4.33,247.0
201410082103.jpg,0.92,4.56,305.0
201410091134.jpg,1.01,4.69,301.0
201410091334.jpg,0.76,4.46,88.0
201410091633.jpg,0.84,5.1,999.0
201410091934.jpg,0.76,5.26,9.0
201410092134.jpg,0.81,5.39,11.0
201410101134.jpg,2.07,1.75,999.0
