id, H, T, MWDIR
202107020133.jpg,1.56,6.88,28.00
202107021133.jpg,1.07,6.13,94.00
202107021233.jpg,1.03,4.75,265.00
202107021333.jpg,0.84,5.78,330.00
202107021433.jpg,0.75,5.88,225.00
202107021533.jpg,0.82,5.21,356.00
202107021633.jpg,0.93,5.35,26.00
202107021733.jpg,0.87,5.01,32.00
202107021833.jpg,0.73,5.17,24.00
202107021933.jpg,0.74,5.09,6.00
202107022033.jpg,0.73,4.45,8.00
202107022133.jpg,0.69,3.88,6.00
202107022233.jpg,0.67,4.27,350.00
202107030033.jpg,0.63,4.58,1.00
202107030133.jpg,0.72,4.50,11.00
202107031133.jpg,0.62,4.24,30.00
202107031233.jpg,0.60,4.43,1.00
202107031333.jpg,0.58,4.11,355.00
202107031433.jpg,0.55,3.21,327.00
202107031533.jpg,0.51,3.32,333.00
202107031633.jpg,0.44,3.39,313.00
202107031733.jpg,0.41,3.28,313.00
202107031833.jpg,0.32,3.38,307.00
202107031933.jpg,0.30,3.16,297.00
202107032033.jpg,0.29,3.32,258.00
202107032133.jpg,0.28,3.20,261.00
202107032233.jpg,0.27,3.05,318.00
202107040033.jpg,0.21,2.79,305.00
202107040133.jpg,0.20,2.95,322.00
202107041133.jpg,0.27,2.91,330.00
202107041233.jpg,0.27,2.23,309.00
202107041333.jpg,0.25,2.01,303.00
202107041433.jpg,0.22,2.40,316.00
202107041533.jpg,0.21,2.29,331.00
202107041633.jpg,0.19,2.55,330.00
202107041733.jpg,0.20,3.22,26.00
202107041833.jpg,0.19,2.15,350.00
202107041933.jpg,0.20,2.29,53.00
202107042033.jpg,0.18,2.44,50.00
202107042133.jpg,0.20,2.44,131.00
202107042233.jpg,0.20,2.36,123.00
202107050033.jpg,0.20,3.05,69.00
202107050133.jpg,0.25,3.24,197.00
202107051133.jpg,0.21,2.08,259.00
202107051233.jpg,0.27,2.29,255.00
202107051333.jpg,0.29,2.20,258.00
202107051433.jpg,0.27,2.31,259.00
202107051533.jpg,0.23,2.20,259.00
202107051633.jpg,0.21,3.00,270.00
202107051733.jpg,0.19,2.14,266.00
202107051833.jpg,0.18,2.32,289.00
202107051933.jpg,0.22,2.36,263.00
202107052033.jpg,0.31,2.37,262.00
202107052133.jpg,0.36,2.64,238.00
202107052233.jpg,0.39,2.85,243.00
202107060033.jpg,0.38,2.91,257.00
202107060133.jpg,0.38,3.13,259.00
202107061133.jpg,0.33,2.50,252.00
202107061233.jpg,0.36,2.51,248.00
202107061333.jpg,0.34,2.58,250.00
202107061433.jpg,0.32,2.54,266.00
202107061533.jpg,0.26,2.75,276.00
202107061633.jpg,0.23,2.72,276.00
202107061733.jpg,0.21,2.58,268.00
202107061833.jpg,0.17,2.60,260.00
202107061933.jpg,0.17,2.40,263.00
202107062033.jpg,0.16,2.39,243.00
202107062133.jpg,0.16,2.31,230.00
202107062233.jpg,0.20,2.51,244.00
202107070033.jpg,0.34,2.45,229.00
202107070133.jpg,0.29,2.43,241.00
202107071133.jpg,0.21,2.14,229.00
202107071233.jpg,0.21,4.72,276.00
202107071333.jpg,0.28,5.98,301.00
202107071433.jpg,0.41,5.54,321.00
202107071533.jpg,0.42,5.92,331.00
202107071633.jpg,0.44,5.72,336.00
202107071733.jpg,0.45,5.88,344.00
202107071833.jpg,0.55,5.63,326.00
202107071933.jpg,0.49,5.41,335.00
202107072033.jpg,0.50,5.58,341.00
202107072133.jpg,0.48,5.19,342.00
202107072233.jpg,0.42,4.46,341.00
202107080033.jpg,0.70,3.58,6.00
202107080133.jpg,0.69,4.67,360.00
202107081133.jpg,0.84,5.16,9.00
202107081233.jpg,1.00,5.32,24.00
202107081333.jpg,1.13,4.58,13.00
202107081433.jpg,1.41,5.76,2.00
202107081533.jpg,1.36,5.57,13.00
202107081633.jpg,1.27,6.33,6.00
202107081733.jpg,1.13,6.76,10.00
202107081833.jpg,1.22,5.86,16.00
202107081933.jpg,1.11,5.30,6.00
202107082033.jpg,1.20,4.94,13.00
202107082133.jpg,1.10,5.43,20.00
202107082233.jpg,1.13,8.84,26.00
202107090133.jpg,1.29,5.67,15.00
202107091133.jpg,1.07,5.92,11.00
202107091233.jpg,1.01,5.32,19.00
202107091333.jpg,0.92,5.13,17.00
202107091433.jpg,0.96,4.50,22.00
202107091533.jpg,0.89,5.13,11.00
202107091633.jpg,0.85,4.35,14.00
202107091733.jpg,0.70,5.06,9.00
202107091833.jpg,0.55,4.21,6.00
202107091933.jpg,0.44,4.26,335.00
202107092033.jpg,0.55,4.61,357.00
202107092133.jpg,0.51,4.76,13.00
202107092233.jpg,0.46,4.32,351.00
202107100033.jpg,0.36,4.67,349.00
202107100133.jpg,0.33,4.14,352.00
202107101133.jpg,0.31,3.19,30.00
202107101233.jpg,0.27,2.85,25.00
202107101333.jpg,0.24,3.04,16.00
202107101433.jpg,0.26,3.65,26.00
202107101533.jpg,0.28,3.21,8.00
202107101633.jpg,0.28,2.50,42.00
202107101733.jpg,0.30,3.20,62.00
202107101833.jpg,0.27,2.62,42.00
202107101933.jpg,0.25,3.17,9.00
202107102033.jpg,0.24,3.26,355.00
202107102133.jpg,0.22,3.09,336.00
202107102233.jpg,0.23,2.97,350.00
202107110033.jpg,0.27,2.58,55.00
202107110133.jpg,0.29,2.69,57.00
202107111133.jpg,0.60,4.11,36.00
202107111233.jpg,0.63,4.21,19.00
202107111333.jpg,0.65,4.37,41.00
202107111433.jpg,0.59,4.24,48.00
202107111533.jpg,0.71,4.30,21.00
202107111633.jpg,0.71,4.17,17.00
202107111733.jpg,0.76,4.19,21.00
202107111833.jpg,0.72,4.51,29.00
202107111933.jpg,0.74,4.01,22.00
202107112033.jpg,0.66,4.66,15.00
202107112133.jpg,0.63,4.66,25.00
202107112233.jpg,0.62,4.44,57.00
202107120033.jpg,0.55,4.58,27.00
202107120133.jpg,0.55,4.55,332.00
202107121133.jpg,0.40,3.97,9.00
202107121233.jpg,0.39,3.60,7.00
202107121333.jpg,0.35,3.81,346.00
202107121433.jpg,0.35,3.79,339.00
202107121533.jpg,0.34,3.97,331.00
202107121633.jpg,0.36,4.04,0.00
202107121733.jpg,0.37,3.92,353.00
202107121833.jpg,0.35,4.18,1.00
202107121933.jpg,0.37,4.19,7.00
202107122033.jpg,0.41,4.01,16.00
202107122133.jpg,0.47,4.13,13.00
202107122233.jpg,0.38,3.88,356.00
202107130033.jpg,0.37,4.03,358.00
202107130133.jpg,0.31,4.14,334.00
202107131133.jpg,0.18,3.27,335.00
202107131233.jpg,0.19,3.12,281.00
202107131333.jpg,0.21,3.31,169.00
202107131433.jpg,0.22,2.55,301.00
202107131533.jpg,0.20,3.29,318.00
202107131633.jpg,0.17,3.09,321.00
202107131733.jpg,0.20,3.05,335.00
202107131833.jpg,0.30,2.14,346.00
202107131933.jpg,0.32,2.21,353.00
202107132033.jpg,0.32,2.49,2.00
202107132133.jpg,0.27,2.80,13.00
202107132233.jpg,0.20,3.00,12.00
202107140033.jpg,0.13,3.10,14.00
202107140133.jpg,0.13,2.99,25.00
202107141133.jpg,0.22,2.29,278.00
202107141233.jpg,0.19,2.43,280.00
202107141333.jpg,0.20,2.40,275.00
202107141433.jpg,0.16,2.32,285.00
202107141533.jpg,0.13,2.24,281.00
202107141633.jpg,0.12,2.25,255.00
202107141733.jpg,0.16,3.03,183.00
202107141833.jpg,0.21,2.83,227.00
202107141933.jpg,0.26,2.27,230.00
202107142033.jpg,0.30,2.35,229.00
202107142133.jpg,0.34,2.34,225.00
202107142233.jpg,0.28,2.57,245.00
202107150033.jpg,0.19,2.23,245.00
202107150133.jpg,0.18,2.46,217.00
202107151133.jpg,0.69,3.95,263.00
202107151233.jpg,0.72,3.96,267.00
202107151333.jpg,0.70,3.87,282.00
202107151433.jpg,0.49,3.62,304.00
202107151533.jpg,0.37,3.68,309.00
202107151633.jpg,0.30,3.65,325.00
202107151733.jpg,0.28,3.51,308.00
202107151833.jpg,0.22,2.87,322.00
202107151933.jpg,0.17,2.83,321.00
202107152033.jpg,0.19,2.96,324.00
202107152133.jpg,0.17,2.94,308.00
202107152233.jpg,0.16,3.05,341.00
202107160033.jpg,0.23,2.34,0.00
202107160133.jpg,0.25,2.27,210.00
202107161133.jpg,0.43,2.96,17.00
202107161233.jpg,0.40,3.15,8.00
202107161333.jpg,0.44,3.26,340.00
202107161433.jpg,0.37,3.41,29.00
202107161533.jpg,0.32,3.74,16.00
202107161633.jpg,0.36,3.66,18.00
202107161733.jpg,0.33,3.53,11.00
202107161833.jpg,0.35,3.30,5.00
202107161933.jpg,0.39,3.33,351.00
202107162033.jpg,0.55,3.17,352.00
202107162133.jpg,0.62,3.61,354.00
202107162233.jpg,0.65,3.55,357.00
202107170033.jpg,0.73,3.90,341.00
202107170133.jpg,0.70,4.69,333.00
202107171133.jpg,0.64,4.32,9.00
202107171233.jpg,0.58,4.45,19.00
202107171333.jpg,0.65,4.21,15.00
202107171433.jpg,0.68,4.15,12.00
202107171533.jpg,0.70,4.16,16.00
202107171633.jpg,0.70,3.97,17.00
202107171733.jpg,0.61,3.90,8.00
202107171833.jpg,0.54,4.03,356.00
202107171933.jpg,0.47,3.79,337.00
202107172033.jpg,0.61,3.72,18.00
202107172133.jpg,0.60,4.04,22.00
202107172233.jpg,0.58,4.33,33.00
202107180033.jpg,0.66,4.09,32.00
202107180133.jpg,0.69,4.16,22.00
202107181133.jpg,0.53,4.19,9.00
202107181233.jpg,0.45,3.98,11.00
202107181333.jpg,0.41,4.18,9.00
202107181433.jpg,0.38,4.25,331.00
202107181533.jpg,0.27,4.12,352.00
202107181633.jpg,0.33,3.93,3.00
202107181733.jpg,0.37,3.97,20.00
202107181833.jpg,0.38,4.09,30.00
202107181933.jpg,0.38,3.67,35.00
202107182033.jpg,0.39,3.70,31.00
202107182133.jpg,0.41,3.67,28.00
202107182233.jpg,0.38,3.11,22.00
202107190033.jpg,0.41,3.40,50.00
202107190133.jpg,0.38,3.02,2.00
202107191133.jpg,0.29,3.38,22.00
202107191233.jpg,0.26,3.48,39.00
202107191333.jpg,0.23,2.99,35.00
202107191433.jpg,0.22,3.31,36.00
202107191533.jpg,0.19,3.35,27.00
202107191633.jpg,0.18,2.99,19.00
202107191733.jpg,0.17,3.11,18.00
202107191833.jpg,0.18,2.87,48.00
202107191933.jpg,0.22,2.82,45.00
202107192133.jpg,0.28,2.08,44.00
202107192233.jpg,0.26,2.17,40.00
202107200033.jpg,0.21,2.31,11.00
202107200133.jpg,0.18,2.15,351.00
202107201133.jpg,0.06,2.28,345.00
202107201233.jpg,0.07,2.12,5.00
202107201333.jpg,0.07,2.08,298.00
202107201433.jpg,0.10,2.04,292.00
202107201533.jpg,0.18,2.08,307.00
202107201633.jpg,0.20,2.24,323.00
202107201733.jpg,0.19,2.25,304.00
202107201833.jpg,0.20,2.62,331.00
202107201933.jpg,0.18,2.43,310.00
202107202033.jpg,0.15,2.62,316.00
202107202133.jpg,0.13,2.54,310.00
202107202233.jpg,0.25,2.19,8.00
202107210033.jpg,0.57,3.27,34.00
202107210133.jpg,0.47,3.43,34.00
202107211133.jpg,1.18,6.50,31.00
202107211233.jpg,1.08,5.73,37.00
202107211333.jpg,1.10,6.83,351.00
202107211433.jpg,1.02,6.92,356.00
202107211533.jpg,0.79,5.83,354.00
202107211633.jpg,0.75,6.15,337.00
202107211733.jpg,0.84,5.46,8.00
202107211833.jpg,0.61,5.79,329.00
202107211933.jpg,0.57,5.52,321.00
202107212033.jpg,0.58,5.59,322.00
202107212133.jpg,0.56,6.16,323.00
202107212233.jpg,0.50,5.81,325.00
202107220033.jpg,0.47,5.30,326.00
202107220133.jpg,0.50,5.80,325.00
202107221133.jpg,0.41,4.08,70.00
202107221233.jpg,0.43,4.42,151.00
202107221333.jpg,0.41,4.19,67.00
202107221433.jpg,0.40,2.85,195.00
202107221533.jpg,0.35,4.22,297.00
202107221633.jpg,0.28,4.57,316.00
202107221733.jpg,0.22,4.25,322.00
202107221833.jpg,0.20,4.54,314.00
202107221933.jpg,0.19,4.47,308.00
202107222033.jpg,0.17,4.31,327.00
202107222133.jpg,0.16,4.30,329.00
202107222233.jpg,0.17,4.29,338.00
202107230033.jpg,0.14,4.22,345.00
202107230133.jpg,0.12,4.18,353.00
202107231133.jpg,0.26,2.49,179.00
202107231233.jpg,0.25,2.33,272.00
202107231333.jpg,0.22,2.46,286.00
202107231433.jpg,0.21,2.50,287.00
202107231533.jpg,0.17,2.32,293.00
202107231633.jpg,0.14,2.69,280.00
202107231733.jpg,0.12,2.17,294.00
202107231833.jpg,0.10,2.65,271.00
202107231933.jpg,0.09,2.05,176.00
202107232033.jpg,0.09,3.06,40.00
202107232133.jpg,0.11,2.27,24.00
202107232233.jpg,0.09,2.41,102.00
202107240033.jpg,0.22,2.00,11.00
202107240133.jpg,0.19,2.16,23.00
202107241133.jpg,0.35,2.59,237.00
202107241233.jpg,0.38,2.66,241.00
202107241333.jpg,0.35,2.61,243.00
202107241433.jpg,0.31,2.89,252.00
202107241533.jpg,0.28,2.73,253.00
202107241633.jpg,0.27,2.68,256.00
202107241733.jpg,0.27,2.57,255.00
202107241833.jpg,0.34,2.15,236.00
202107241933.jpg,0.35,2.47,238.00
202107242033.jpg,0.40,2.70,253.00
202107242133.jpg,0.42,2.59,260.00
202107242233.jpg,0.46,3.07,262.00
202107250033.jpg,0.58,4.28,307.00
202107250133.jpg,0.44,3.95,315.00
202107251133.jpg,0.09,2.89,326.00
202107251233.jpg,0.10,2.62,315.00
202107251333.jpg,0.10,2.52,334.00
202107251433.jpg,0.09,2.48,332.00
202107251533.jpg,0.15,2.47,134.00
202107251633.jpg,0.12,2.30,121.00
202107251733.jpg,0.16,2.36,159.00
202107251833.jpg,0.18,2.14,130.00
202107251933.jpg,0.20,2.29,132.00
202107252033.jpg,0.19,2.11,148.00
202107252133.jpg,0.16,2.21,177.00
202107252233.jpg,0.17,2.33,179.00
202107260033.jpg,0.14,3.39,172.00
202107260133.jpg,0.14,2.63,270.00
202107261133.jpg,0.20,3.13,8.00
202107261233.jpg,0.24,2.31,351.00
202107261333.jpg,0.19,2.34,358.00
202107261433.jpg,0.18,2.40,358.00
202107261533.jpg,0.13,2.37,358.00
202107261633.jpg,0.13,2.10,356.00
202107261733.jpg,0.14,2.21,1.00
202107261833.jpg,0.13,2.30,17.00
202107261933.jpg,0.13,2.22,14.00
202107262033.jpg,0.12,2.25,297.00
202107262133.jpg,0.11,2.22,340.00
202107262233.jpg,0.10,2.19,337.00
202107270033.jpg,0.10,2.50,3.00
202107270133.jpg,0.11,2.30,63.00
202107271133.jpg,0.15,2.09,232.00
202107271233.jpg,0.13,2.10,250.00
202107271333.jpg,0.12,2.16,255.00
202107271433.jpg,0.10,2.08,258.00
202107271633.jpg,0.13,2.06,338.00
202107271733.jpg,0.15,2.08,353.00
202107281233.jpg,0.26,2.93,260.00
202107281333.jpg,0.29,2.20,272.00
202107281433.jpg,0.29,2.54,285.00
202107281533.jpg,0.34,2.91,329.00
202107281633.jpg,0.28,3.17,331.00
202107281733.jpg,0.22,3.51,351.00
202107281833.jpg,0.17,2.79,357.00
202107281933.jpg,0.16,2.49,265.00
202107282033.jpg,0.14,2.49,88.00
202107282133.jpg,0.10,2.93,32.00
202107282233.jpg,0.08,3.85,51.00
202107290033.jpg,0.10,3.92,257.00
202107290133.jpg,0.15,2.17,219.00
202107291133.jpg,0.81,3.95,309.00
202107291233.jpg,0.85,4.24,322.00
