id,H,T,MWDIR
201505272034.jpg,0.17,2.68,284.0
201505281333.jpg,0.09,99.0,154.0
201505281634.jpg,0.19,99.0,45.0
201505281834.jpg,0.2,99.0,71.0
201505282033.jpg,0.22,2.12,-1.0
201505291334.jpg,0.33,2.12,233.0
201505291634.jpg,0.29,2.22,229.0
201505291833.jpg,0.3,99.0,999.0
201505292033.jpg,0.36,99.0,249.0
201505301334.jpg,0.57,2.54,345.0
201505301633.jpg,1.42,4.99,333.0
201505301833.jpg,2.02,5.8,309.0
201505302033.jpg,3.01,7.08,328.0
201505311334.jpg,1.77,5.99,999.0
201505311633.jpg,1.66,6.1,181.0
201505311833.jpg,1.53,5.47,30.0
201505312033.jpg,1.29,5.01,63.0
201506011334.jpg,0.77,5.1,999.0
201506011633.jpg,0.85,3.29,999.0
201506011833.jpg,0.7,3.34,28.0
201506012033.jpg,0.73,3.93,319.0
201506021334.jpg,0.34,3.33,120.0
201506021634.jpg,0.28,2.45,999.0
201506021833.jpg,0.32,99.0,248.0
201506022034.jpg,0.35,2.43,85.0
201506031334.jpg,0.11,99.0,205.0
201506031634.jpg,0.22,99.0,48.0
201506031833.jpg,0.28,99.0,66.0
201506032033.jpg,0.21,2.0,43.0
201506041333.jpg,0.11,99.0,247.0
201506041633.jpg,0.13,2.2,7.0
201506041833.jpg,0.09,99.0,233.0
201506042033.jpg,0.09,99.0,999.0
201506051333.jpg,0.92,3.82,999.0
201506051633.jpg,1.58,4.64,9.0
201506051833.jpg,1.53,5.1,999.0
201506052033.jpg,1.5,5.74,16.0
201506061334.jpg,0.71,4.76,999.0
201506061633.jpg,0.75,4.67,999.0
201506061833.jpg,0.63,4.2,999.0
201506062034.jpg,0.54,3.85,79.0
201506071333.jpg,0.58,3.21,238.0
201506071633.jpg,0.53,3.03,999.0
201506071833.jpg,0.74,2.62,999.0
201506072034.jpg,0.52,2.27,205.0
201506081334.jpg,0.18,2.31,999.0
201506081633.jpg,0.35,2.24,251.0
201506081833.jpg,0.47,3.0,309.0
201506082033.jpg,0.46,3.78,325.0
201506091333.jpg,0.16,2.6,356.0
201506091633.jpg,0.12,3.28,347.0
201506091833.jpg,0.12,3.38,999.0
201506092033.jpg,0.13,99.0,174.0
201506101334.jpg,0.52,3.36,999.0
201506101633.jpg,0.26,3.59,311.0
201506101833.jpg,0.21,2.97,285.0
201506102033.jpg,0.23,2.08,60.0
201506111333.jpg,0.17,2.56,35.0
201506111633.jpg,0.19,2.02,999.0
201506111833.jpg,0.36,2.65,999.0
201506112033.jpg,0.39,3.35,355.0
201506121333.jpg,0.43,4.32,136.0
201506121633.jpg,0.41,3.58,347.0
201506121833.jpg,0.49,4.28,999.0
201506122033.jpg,0.55,4.38,999.0
201506131333.jpg,0.31,4.2,153.0
201506131633.jpg,0.28,4.21,183.0
201506131833.jpg,0.28,3.99,999.0
201506132033.jpg,0.19,99.0,26.0
201506141333.jpg,0.26,2.21,227.0
201506141633.jpg,0.21,2.52,261.0
201506141833.jpg,0.17,2.3,999.0
201506142033.jpg,0.14,2.26,263.0
201506151334.jpg,0.3,99.0,227.0
201506151633.jpg,0.11,99.0,221.0
201506151833.jpg,0.23,99.0,999.0
201506152033.jpg,0.15,99.0,316.0
201506161334.jpg,0.61,3.99,76.0
201506161633.jpg,0.64,4.24,360.0
201506161833.jpg,0.63,4.06,356.0
201506162034.jpg,0.61,4.04,33.0
201506171333.jpg,0.31,3.93,999.0
201506171634.jpg,0.25,3.22,357.0
201506171833.jpg,0.21,3.66,999.0
201506172034.jpg,0.17,3.47,165.0
201506181333.jpg,0.19,2.06,264.0
201506181633.jpg,0.24,2.44,260.0
201506181833.jpg,0.37,2.23,280.0
201506191334.jpg,0.87,4.84,352.0
201506191633.jpg,1.05,4.18,24.0
201506191833.jpg,0.81,4.07,275.0
201506192033.jpg,0.8,4.01,356.0
201506201333.jpg,0.3,3.18,3.0
201506201633.jpg,0.31,2.25,206.0
201506201833.jpg,0.25,99.0,242.0
201506202033.jpg,0.19,2.32,159.0
201506211333.jpg,0.14,2.04,260.0
201506211633.jpg,0.16,2.35,165.0
201506211833.jpg,0.13,2.22,183.0
201506212033.jpg,0.1,3.08,92.0
201506221333.jpg,0.23,99.0,258.0
201506221633.jpg,0.86,3.16,223.0
201506221833.jpg,0.88,3.55,254.0
201506222033.jpg,0.58,3.22,246.0
201506231333.jpg,0.66,3.92,4.0
201506231633.jpg,0.5,4.04,332.0
201506231833.jpg,0.38,3.74,301.0
201506232034.jpg,0.34,3.81,117.0
201506241334.jpg,0.1,2.25,15.0
201506241633.jpg,0.11,2.77,169.0
201506241833.jpg,0.11,3.31,999.0
201506242033.jpg,0.08,3.2,999.0
201506251333.jpg,0.09,2.08,169.0
201506251634.jpg,0.16,99.0,999.0
201506251833.jpg,0.11,99.0,55.0
201506252034.jpg,0.38,2.31,4.0
201506261333.jpg,0.35,3.16,28.0
201506261633.jpg,0.45,3.22,999.0
201506261833.jpg,0.5,3.4,999.0
201506262034.jpg,0.57,3.16,999.0
201506271334.jpg,1.22,4.89,21.0
201506271634.jpg,1.26,4.27,8.0
201506271833.jpg,1.2,4.22,20.0
201506272034.jpg,1.27,4.8,25.0
201506281333.jpg,0.31,3.64,104.0
201506281633.jpg,0.24,3.68,1.0
201506281835.jpg,0.21,3.48,5.0
201506282034.jpg,0.15,3.34,24.0
201506291333.jpg,0.07,99.0,999.0
201506291633.jpg,0.04,99.0,999.0
201506291833.jpg,0.09,99.0,285.0
201506292033.jpg,0.07,99.0,185.0
201506301334.jpg,0.28,99.0,0.0
201506301634.jpg,0.19,2.18,352.0
201506301833.jpg,0.51,2.48,999.0
201506302033.jpg,0.57,3.35,327.0
201507011334.jpg,0.9,5.14,14.0
201507011633.jpg,0.77,4.98,-1.0
201507011833.jpg,0.86,4.33,219.0
201507012034.jpg,0.92,4.31,292.0
201507021334.jpg,1.09,4.34,351.0
201507021633.jpg,1.29,4.12,999.0
201507021833.jpg,1.23,3.94,42.0
201507022033.jpg,1.31,4.43,6.0
201507031334.jpg,0.37,3.59,321.0
201507031634.jpg,0.37,2.85,90.0
201507031834.jpg,0.29,2.46,38.0
201507032034.jpg,0.24,2.56,23.0
201507041333.jpg,0.13,2.07,168.0
201507041833.jpg,0.18,99.0,124.0
201507042034.jpg,0.13,99.0,94.0
201507051334.jpg,0.14,2.11,89.0
201507051634.jpg,0.18,99.0,137.0
201507051834.jpg,0.22,99.0,136.0
201507052034.jpg,0.16,99.0,181.0
201507061333.jpg,0.35,2.05,233.0
201507061633.jpg,0.35,2.24,999.0
201507061833.jpg,0.34,2.0,999.0
201507062034.jpg,0.39,2.03,207.0
201507071333.jpg,2.05,6.3,323.0
201507071634.jpg,2.35,6.64,21.0
201507071833.jpg,2.67,6.98,14.0
201507072034.jpg,2.33,6.34,3.0
201507081333.jpg,0.42,4.01,18.0
201507081633.jpg,0.33,3.57,21.0
201507081833.jpg,0.47,2.91,999.0
201507082033.jpg,0.37,99.0,86.0
201507091333.jpg,0.75,3.86,360.0
201507091633.jpg,0.57,3.74,352.0
201507091833.jpg,0.44,3.63,999.0
201507092034.jpg,0.3,3.47,359.0
201507101334.jpg,0.13,2.59,28.0
201507101634.jpg,0.11,2.26,235.0
201507101833.jpg,0.1,99.0,215.0
201507102034.jpg,0.11,2.27,999.0
201507111333.jpg,0.13,2.05,230.0
201507111633.jpg,0.16,99.0,144.0
201507111833.jpg,0.12,2.36,999.0
201507112034.jpg,0.09,2.88,999.0
201507121333.jpg,0.17,99.0,31.0
201507121633.jpg,0.2,99.0,22.0
201507121834.jpg,0.22,99.0,54.0
201507122033.jpg,0.18,99.0,64.0
201507131334.jpg,0.38,2.25,999.0
201507131633.jpg,0.38,2.4,260.0
201507131833.jpg,0.29,2.45,249.0
201507132034.jpg,0.22,2.6,266.0
201507141334.jpg,0.56,3.18,999.0
201507141633.jpg,1.07,3.34,999.0
201507141833.jpg,1.78,5.12,180.0
201507142033.jpg,2.43,5.91,7.0
201507151334.jpg,0.98,5.32,15.0
201507151633.jpg,0.86,5.8,999.0
201507151833.jpg,0.74,5.59,999.0
201507152033.jpg,0.78,3.46,19.0
201507161334.jpg,0.4,2.21,212.0
201507161633.jpg,0.49,2.19,166.0
201507161833.jpg,0.14,99.0,105.0
201507162034.jpg,0.2,99.0,107.0
201507171334.jpg,0.17,2.3,264.0
201507171633.jpg,0.12,2.02,999.0
201507171833.jpg,0.12,99.0,86.0
201507172033.jpg,0.62,2.26,342.0
201507181334.jpg,0.26,2.71,20.0
201507181833.jpg,0.58,2.52,61.0
201507182033.jpg,0.27,2.9,999.0
201507191334.jpg,0.18,99.0,298.0
201507191633.jpg,0.21,99.0,999.0
201507191834.jpg,0.27,99.0,92.0
201507192036.jpg,0.19,99.0,999.0
201507201334.jpg,0.08,99.0,-1.0
201507201633.jpg,0.09,2.18,187.0
201507201833.jpg,0.09,99.0,999.0
201507202034.jpg,0.08,99.0,290.0
201507211333.jpg,0.67,3.97,283.0
201507211633.jpg,0.43,3.76,235.0
201507211834.jpg,0.34,3.68,999.0
201507212034.jpg,0.26,3.15,7.0
201507221333.jpg,0.11,99.0,999.0
201507221634.jpg,0.13,3.49,190.0
201507221833.jpg,0.11,99.0,165.0
201507222034.jpg,0.09,2.67,999.0
201507231335.jpg,0.08,2.12,116.0
201507231634.jpg,0.11,2.07,999.0
201507231734.jpg,0.16,2.07,999.0
201507231833.jpg,0.17,99.0,84.0
201507231933.jpg,0.14,99.0,94.0
201507232034.jpg,0.15,99.0,999.0
201507232134.jpg,0.09,99.0,999.0
201507232234.jpg,0.1,99.0,999.0
201507240033.jpg,0.08,99.0,999.0
201507240133.jpg,0.07,2.02,27.0
201507241234.jpg,0.11,2.36,999.0
201507241334.jpg,0.11,2.29,999.0
201507241434.jpg,0.1,2.29,165.0
201507241533.jpg,0.14,2.07,999.0
201507241633.jpg,0.31,99.0,191.0
201507241733.jpg,0.28,99.0,244.0
201507241834.jpg,0.23,99.0,151.0
201507241934.jpg,0.23,2.22,999.0
201507242034.jpg,0.24,2.46,268.0
201507242134.jpg,0.19,2.07,250.0
201507242233.jpg,0.18,2.06,177.0
201507250033.jpg,0.23,99.0,184.0
201507250134.jpg,0.28,99.0,205.0
201507251233.jpg,0.22,2.61,268.0
201507252234.jpg,0.21,2.02,39.0
201507260033.jpg,0.16,99.0,52.0
201507260134.jpg,0.18,2.27,10.0
201507261234.jpg,0.24,3.26,999.0
201507261334.jpg,0.24,2.62,25.0
201507261434.jpg,0.26,3.03,999.0
201507261533.jpg,0.33,2.3,71.0
201507261633.jpg,0.35,2.03,36.0
201507261733.jpg,0.3,2.17,46.0
201507261834.jpg,0.29,2.16,67.0
201507261934.jpg,0.33,2.46,16.0
201507262034.jpg,0.35,2.74,999.0
201507262133.jpg,0.41,2.66,999.0
201507262234.jpg,0.37,2.71,40.0
201507270033.jpg,0.29,2.81,53.0
201507271234.jpg,0.19,99.0,999.0
201507271335.jpg,0.27,99.0,99.0
201507271434.jpg,0.25,99.0,999.0
201507271534.jpg,0.29,99.0,55.0
201507271634.jpg,0.34,2.32,37.0
201507271733.jpg,0.41,2.39,42.0
201507271834.jpg,0.4,2.48,33.0
201507271934.jpg,0.56,2.6,999.0
201507272035.jpg,0.66,2.91,38.0
201507272134.jpg,0.55,2.94,31.0
201507272234.jpg,0.5,2.86,999.0
201507280034.jpg,0.35,2.89,999.0
201507280134.jpg,0.27,2.57,22.0
201507281234.jpg,0.17,99.0,21.0
201507281334.jpg,0.12,2.75,62.0
201507281433.jpg,0.15,2.71,47.0
201507281533.jpg,0.12,2.59,201.0
201507281633.jpg,0.13,2.18,5.0
201507281733.jpg,0.19,99.0,999.0
201507281833.jpg,0.28,99.0,155.0
201507281934.jpg,0.17,99.0,67.0
201507282033.jpg,0.11,99.0,999.0
201507282134.jpg,0.09,99.0,125.0
201507282233.jpg,0.07,2.0,999.0
201507290034.jpg,0.08,2.77,296.0
201507290133.jpg,0.09,2.56,298.0
201507291233.jpg,0.28,2.07,311.0
201507291333.jpg,0.24,2.2,306.0
201507291433.jpg,0.24,2.31,310.0
201507291533.jpg,0.2,2.64,310.0
201507291634.jpg,0.19,2.48,313.0
201507291733.jpg,0.18,2.72,315.0
201507291834.jpg,0.16,2.66,328.0
201507291934.jpg,0.17,2.39,316.0
201507292034.jpg,0.34,3.19,115.0
201507292134.jpg,0.56,3.09,999.0
201507292234.jpg,0.75,3.29,999.0
201507300033.jpg,0.72,3.7,324.0
201507300133.jpg,0.77,3.69,288.0
201507301233.jpg,0.57,3.68,999.0
201507301433.jpg,0.35,3.93,304.0
201507301533.jpg,0.33,3.52,212.0
201507301633.jpg,0.26,3.52,999.0
201507301733.jpg,0.23,2.87,332.0
201507301833.jpg,0.2,2.72,323.0
201507301933.jpg,0.21,2.95,327.0
201507302034.jpg,0.22,3.07,999.0
201507302133.jpg,0.23,3.2,322.0
201507302233.jpg,0.26,3.31,999.0
201507310033.jpg,0.48,2.62,273.0
201507310134.jpg,0.53,2.97,163.0
201507311234.jpg,0.43,3.31,325.0
201507311334.jpg,0.39,3.23,340.0
201507311434.jpg,0.36,3.26,999.0
201507311533.jpg,0.33,3.15,125.0
201507311634.jpg,0.34,2.93,-1.0
201507311733.jpg,0.7,3.14,329.0
201507311833.jpg,0.98,3.75,90.0
201507311933.jpg,0.82,3.68,57.0
201507312034.jpg,0.7,4.59,317.0
201507312133.jpg,0.64,4.71,326.0
201507312234.jpg,0.6,4.6,329.0
201508010034.jpg,0.59,4.4,999.0
201508010134.jpg,0.74,3.63,177.0
201508011234.jpg,0.5,3.74,305.0
201508011333.jpg,0.45,4.04,284.0
201508011434.jpg,0.4,3.73,999.0
201508011533.jpg,0.32,4.12,139.0
201508011634.jpg,0.3,4.05,254.0
201508011734.jpg,0.27,4.07,200.0
201508011834.jpg,0.25,4.08,122.0
201508012033.jpg,0.43,99.0,85.0
201508012134.jpg,0.79,99.0,286.0
201508012233.jpg,0.73,99.0,67.0
201508020033.jpg,0.61,3.32,294.0
201508020134.jpg,0.57,2.9,999.0
201508021234.jpg,0.73,3.47,999.0
201508021334.jpg,0.64,3.41,267.0
201508021433.jpg,0.87,3.41,999.0
201508021533.jpg,1.14,3.66,999.0
201508021633.jpg,1.13,4.03,999.0
201508021734.jpg,1.16,3.84,248.0
201508021833.jpg,1.2,4.02,999.0
201508021934.jpg,1.49,4.11,259.0
201508022034.jpg,1.36,4.28,292.0
201508022133.jpg,1.28,4.32,999.0
201508022233.jpg,1.34,4.28,999.0
201508030134.jpg,1.04,3.87,999.0
201508031234.jpg,0.81,4.04,19.0
201508031334.jpg,0.81,3.94,336.0
201508031434.jpg,0.72,3.73,15.0
201508031533.jpg,0.59,4.02,338.0
201508031633.jpg,0.55,4.18,211.0
201508031733.jpg,0.52,3.61,1.0
201508031833.jpg,0.46,3.8,345.0
201508031934.jpg,0.41,3.99,322.0
201508032034.jpg,0.39,3.99,999.0
201508032134.jpg,0.39,4.36,36.0
201508032233.jpg,0.35,4.21,319.0
201508040035.jpg,0.39,3.46,318.0
201508040134.jpg,0.41,4.29,359.0
201508041233.jpg,0.29,2.46,321.0
201508041334.jpg,0.26,3.16,350.0
201508041434.jpg,0.24,3.04,320.0
201508041633.jpg,0.17,2.84,73.0
201508041733.jpg,0.16,2.83,331.0
201508041834.jpg,0.15,2.87,357.0
201508041934.jpg,0.17,99.0,356.0
201508042034.jpg,0.31,99.0,50.0
201508042133.jpg,0.38,2.34,43.0
201508042233.jpg,0.36,2.53,999.0
201508050033.jpg,0.24,2.54,-1.0
201508050134.jpg,0.24,2.51,37.0
201508051234.jpg,0.14,2.16,96.0
201508051333.jpg,0.13,99.0,999.0
201508051433.jpg,0.17,99.0,357.0
201508051535.jpg,0.21,99.0,352.0
201508051634.jpg,0.29,99.0,40.0
201508051734.jpg,0.35,99.0,999.0
201508051833.jpg,0.39,2.11,54.0
201508051934.jpg,0.41,2.4,56.0
201508052034.jpg,0.54,2.51,52.0
201508052134.jpg,0.54,2.73,58.0
201508052233.jpg,0.53,3.12,44.0
201508060033.jpg,0.47,2.76,37.0
201508060134.jpg,0.48,3.07,15.0
201508061234.jpg,0.36,4.12,140.0
201508061334.jpg,0.32,3.73,111.0
201508061434.jpg,0.38,3.27,7.0
201508061534.jpg,0.48,2.15,21.0
201508061634.jpg,0.51,2.18,999.0
201508061734.jpg,0.59,2.47,999.0
201508061834.jpg,0.61,2.64,25.0
201508061934.jpg,0.64,2.84,29.0
201508062034.jpg,0.76,3.06,42.0
201508062134.jpg,0.64,3.31,999.0
201508062234.jpg,0.69,3.3,60.0
201508070034.jpg,0.43,2.77,148.0
201508070134.jpg,0.4,3.22,999.0
201508071234.jpg,0.17,99.0,999.0
201508071333.jpg,0.14,99.0,999.0
201508071434.jpg,0.1,99.0,214.0
201508071533.jpg,0.15,2.62,132.0
201508071833.jpg,0.27,99.0,145.0
201508071934.jpg,0.26,99.0,135.0
201508072034.jpg,0.26,99.0,100.0
201508072133.jpg,0.32,99.0,999.0
201508072233.jpg,0.31,99.0,151.0
201508080033.jpg,0.33,99.0,160.0
201508080134.jpg,0.35,2.1,170.0
201508081234.jpg,0.22,99.0,265.0
201508081333.jpg,0.35,99.0,21.0
201508081434.jpg,0.44,2.09,188.0
201508081533.jpg,0.54,2.61,999.0
201508081634.jpg,0.55,2.71,999.0
201508081733.jpg,0.44,2.86,999.0
201508081834.jpg,0.37,2.92,188.0
201508081934.jpg,0.34,2.83,7.0
201508082034.jpg,0.29,2.83,999.0
201508082134.jpg,0.27,3.06,313.0
201508082233.jpg,0.27,3.11,313.0
201508090033.jpg,0.23,2.97,324.0
201508091233.jpg,0.17,3.11,999.0
201508091333.jpg,0.15,2.81,305.0
201508091433.jpg,0.15,2.61,326.0
201508091533.jpg,0.16,3.04,999.0
201508091633.jpg,0.14,2.78,2.0
201508091733.jpg,0.13,2.92,38.0
201508091833.jpg,0.14,2.49,999.0
201508091934.jpg,0.13,2.95,314.0
201508092034.jpg,0.11,2.61,342.0
201508092233.jpg,0.11,2.98,292.0
201508100033.jpg,0.21,99.0,999.0
201508101233.jpg,0.27,99.0,332.0
201508101333.jpg,0.3,2.19,326.0
201508101433.jpg,0.3,2.09,999.0
201508101533.jpg,0.37,2.69,82.0
201508101633.jpg,0.37,2.56,339.0
201508101733.jpg,0.44,2.75,341.0
201508101833.jpg,0.57,2.98,61.0
201508101934.jpg,0.59,3.05,336.0
201508102033.jpg,0.59,3.24,345.0
201508102134.jpg,0.71,3.47,321.0
201508102234.jpg,0.64,3.67,12.0
201508110033.jpg,0.55,3.62,999.0
201508111233.jpg,0.62,3.89,99.0
201508111333.jpg,0.66,4.08,244.0
201508111433.jpg,0.65,3.98,999.0
201508111533.jpg,0.71,3.29,999.0
201508111633.jpg,0.76,3.68,24.0
201508111733.jpg,0.84,3.94,42.0
201508111834.jpg,1.01,4.15,56.0
201508111934.jpg,1.19,4.28,999.0
201508112034.jpg,1.14,4.65,7.0
201508112133.jpg,1.12,4.97,15.0
201508112233.jpg,1.12,5.32,38.0
201508120033.jpg,1.02,5.25,58.0
201508121234.jpg,0.86,4.41,57.0
201508121334.jpg,0.89,4.46,44.0
201508121434.jpg,0.81,4.92,10.0
201508121533.jpg,0.83,4.19,65.0
201508121633.jpg,0.75,5.35,350.0
201508121733.jpg,0.68,6.1,23.0
201508121833.jpg,0.65,6.17,6.0
201508121933.jpg,0.58,5.15,34.0
201508122034.jpg,0.52,5.67,28.0
201508122134.jpg,0.47,5.74,20.0
201508122233.jpg,0.41,4.68,139.0
201508130033.jpg,0.37,4.19,999.0
201508131234.jpg,0.35,2.87,271.0
201508131334.jpg,0.32,2.65,999.0
201508131433.jpg,0.33,2.65,999.0
201508131533.jpg,0.33,2.55,257.0
201508131633.jpg,0.38,2.68,241.0
201508131833.jpg,0.47,2.98,115.0
201508131934.jpg,0.47,2.96,263.0
201508132034.jpg,0.44,2.98,999.0
201508132233.jpg,0.42,2.93,256.0
201508140033.jpg,0.39,3.13,291.0
201508141234.jpg,0.44,3.3,84.0
201508141333.jpg,0.32,2.99,283.0
201508141433.jpg,0.27,2.88,287.0
201508141534.jpg,0.24,2.75,296.0
201508141633.jpg,0.22,2.63,302.0
201508141733.jpg,0.2,2.58,301.0
201508141833.jpg,0.17,2.36,274.0
201508141934.jpg,0.17,2.21,264.0
201508142034.jpg,0.16,2.21,289.0
201508142133.jpg,0.17,2.14,999.0
201508142234.jpg,0.74,99.0,999.0
201508150033.jpg,0.63,3.23,999.0
201508151233.jpg,0.29,3.05,266.0
201508151333.jpg,0.26,4.02,999.0
201508151433.jpg,0.24,2.88,348.0
201508151534.jpg,0.21,2.93,-1.0
201508151633.jpg,0.19,2.58,339.0
201508151733.jpg,0.19,2.75,999.0
201508151834.jpg,0.2,2.34,999.0
201508151933.jpg,0.4,2.32,257.0
201508152033.jpg,0.34,2.65,249.0
201508152133.jpg,0.23,2.54,999.0
201508152233.jpg,0.31,99.0,179.0
201508160033.jpg,0.25,99.0,999.0
201508161234.jpg,0.19,99.0,137.0
201508161334.jpg,0.18,99.0,238.0
201508161433.jpg,0.17,2.02,999.0
201508161533.jpg,0.17,2.02,176.0
201508161634.jpg,0.19,99.0,999.0
201508161733.jpg,0.21,99.0,999.0
201508161833.jpg,0.28,2.38,232.0
201508161934.jpg,0.33,2.48,999.0
201508162034.jpg,0.27,2.65,260.0
201508162134.jpg,0.29,2.64,999.0
201508162234.jpg,0.3,2.71,999.0
201508170033.jpg,0.26,2.66,999.0
201508171233.jpg,0.13,2.37,254.0
201508171333.jpg,0.15,99.0,246.0
201508171433.jpg,0.11,99.0,999.0
201508171533.jpg,0.14,99.0,288.0
201508171633.jpg,0.45,2.22,281.0
201508171733.jpg,0.43,3.28,999.0
201508171833.jpg,0.35,2.74,999.0
201508171934.jpg,0.26,99.0,185.0
201508172034.jpg,0.39,2.05,178.0
201508172133.jpg,0.26,99.0,198.0
201508172233.jpg,0.25,2.3,262.0
201508180033.jpg,0.25,2.62,263.0
201508181233.jpg,0.26,2.46,264.0
201508181333.jpg,0.24,2.55,259.0
201508181433.jpg,0.2,2.65,999.0
201508181533.jpg,0.14,2.3,242.0
201508181633.jpg,0.12,2.34,250.0
201508181734.jpg,0.26,99.0,999.0
