id,H,T,MWDIR
201805142233.jpg,0.22,2.69,21.0
201805150033.jpg,0.5,3.04,316.0
201805151033.jpg,0.5,2.21,152.0
201805151233.jpg,0.37,2.62,999.0
201805151333.jpg,0.47,3.22,333.0
201805151433.jpg,0.35,2.79,330.0
201805151533.jpg,0.34,2.91,345.0
201805151633.jpg,0.56,3.12,0.0
201805151733.jpg,0.58,3.3,358.0
201805151833.jpg,0.67,3.59,999.0
201805151933.jpg,0.69,3.71,326.0
201805152033.jpg,0.69,3.77,312.0
201805152133.jpg,0.64,4.0,308.0
201805152233.jpg,0.72,3.96,999.0
201805161133.jpg,0.47,4.45,64.0
201805161433.jpg,0.36,4.08,347.0
201805161533.jpg,0.35,4.37,17.0
201805161633.jpg,0.3,4.17,28.0
201805161703.jpg,0.3,3.82,6.0
201805161833.jpg,0.26,4.19,70.0
201805161933.jpg,0.24,4.08,64.0
201805162033.jpg,0.22,3.78,321.0
201805162133.jpg,0.22,3.8,358.0
201805162233.jpg,0.2,3.84,333.0
201805171033.jpg,0.08,2.43,999.0
201805171133.jpg,0.24,99.0,334.0
201805171233.jpg,0.51,2.54,323.0
201805171333.jpg,0.62,3.01,999.0
201805171433.jpg,0.71,3.73,271.0
201805171533.jpg,0.79,3.9,999.0
201805171633.jpg,0.8,4.45,350.0
201805171733.jpg,0.86,4.82,183.0
201805171833.jpg,0.88,4.72,38.0
201805171933.jpg,0.82,4.66,321.0
201805172033.jpg,0.91,4.94,314.0
201805172133.jpg,1.01,5.28,295.0
201805172233.jpg,0.93,5.07,22.0
201805180033.jpg,0.94,5.99,47.0
201805181033.jpg,0.74,5.94,348.0
201805181133.jpg,0.66,5.75,351.0
201805181233.jpg,0.7,5.31,999.0
201805181333.jpg,0.72,5.17,121.0
201805181433.jpg,0.79,4.46,999.0
201805181533.jpg,0.66,3.65,358.0
201805181633.jpg,0.61,4.66,23.0
201805181733.jpg,0.64,3.93,64.0
201805181833.jpg,0.61,3.26,999.0
201805181933.jpg,0.56,3.34,53.0
201805182033.jpg,0.59,3.45,999.0
201805182133.jpg,0.48,4.36,23.0
201805182233.jpg,0.53,3.48,353.0
201805190033.jpg,0.46,3.78,20.0
201805191033.jpg,0.31,3.94,356.0
201805191133.jpg,0.29,4.0,50.0
201805191233.jpg,0.3,3.83,2.0
201805191333.jpg,0.31,3.89,101.0
201805191433.jpg,0.29,3.81,226.0
201805191533.jpg,0.29,3.17,187.0
201805191633.jpg,0.31,3.26,999.0
201805191733.jpg,0.29,3.26,7.0
201805191833.jpg,0.25,3.91,139.0
201805191933.jpg,0.23,3.26,23.0
201805192033.jpg,0.24,3.87,357.0
201805192133.jpg,0.23,4.16,218.0
201805192233.jpg,0.2,3.26,227.0
201805200033.jpg,0.2,3.98,999.0
201805201833.jpg,1.17,4.57,999.0
201805201933.jpg,1.1,5.37,999.0
201805202033.jpg,1.03,5.5,5.0
201805202133.jpg,0.95,5.21,7.0
201805202233.jpg,0.86,5.15,272.0
201805210033.jpg,0.8,4.68,999.0
201805211533.jpg,0.29,3.1,29.0
201805211633.jpg,0.31,3.57,179.0
201805211733.jpg,0.29,3.09,91.0
201805211833.jpg,0.25,2.95,4.0
201805211903.jpg,0.22,3.05,10.0
201805212033.jpg,0.2,3.97,345.0
201805212133.jpg,0.18,3.81,337.0
201805212233.jpg,0.16,3.29,999.0
201805220003.jpg,0.17,2.97,131.0
201805221333.jpg,0.24,2.72,999.0
201805221433.jpg,0.23,2.5,341.0
201805221533.jpg,0.23,3.24,131.0
201805221633.jpg,0.25,2.58,328.0
201805221733.jpg,0.26,2.3,342.0
201805221833.jpg,0.26,99.0,18.0
201805221933.jpg,0.21,99.0,32.0
201805222033.jpg,0.21,99.0,92.0
201805222133.jpg,0.27,99.0,999.0
201805222233.jpg,0.22,99.0,56.0
201805230033.jpg,0.16,2.55,999.0
201805231033.jpg,0.09,3.07,20.0
201805231133.jpg,0.09,2.87,1.0
201805231233.jpg,0.08,3.02,999.0
201805231333.jpg,0.18,2.42,329.0
201805231433.jpg,0.18,99.0,999.0
201805231533.jpg,0.16,99.0,90.0
201805231633.jpg,0.13,99.0,999.0
201805231733.jpg,0.16,99.0,999.0
201805231833.jpg,0.16,99.0,77.0
201805231933.jpg,0.15,99.0,62.0
201805232033.jpg,0.12,99.0,999.0
201805232133.jpg,0.12,99.0,999.0
201805232233.jpg,0.1,99.0,999.0
201805241033.jpg,0.08,2.12,999.0
201805241133.jpg,0.11,99.0,335.0
201805241333.jpg,0.09,99.0,144.0
201805241433.jpg,0.08,2.41,37.0
201805241533.jpg,0.07,2.35,999.0
201805241633.jpg,0.07,2.36,999.0
201805241733.jpg,0.09,2.43,999.0
201805241833.jpg,0.12,3.41,999.0
201805241933.jpg,0.1,3.81,352.0
201805242033.jpg,0.13,2.86,89.0
201805242133.jpg,0.11,4.66,999.0
201805250933.jpg,0.2,2.12,249.0
201805251033.jpg,0.18,99.0,248.0
201805251133.jpg,0.15,99.0,62.0
201805251333.jpg,0.11,99.0,999.0
201805251433.jpg,0.09,99.0,999.0
201805251533.jpg,0.1,3.25,999.0
201805251633.jpg,0.13,2.73,317.0
201805251733.jpg,0.12,2.39,999.0
201805251833.jpg,0.16,2.53,999.0
201805251933.jpg,0.12,99.0,999.0
201805252033.jpg,0.12,99.0,999.0
201805252133.jpg,0.08,99.0,999.0
201805252233.jpg,0.23,99.0,211.0
201805260033.jpg,0.34,99.0,999.0
201805261233.jpg,0.12,99.0,240.0
201805261333.jpg,0.11,99.0,234.0
201805261433.jpg,0.14,2.15,999.0
201805261533.jpg,0.19,2.33,999.0
201805261633.jpg,0.15,99.0,999.0
201805261733.jpg,0.15,2.31,156.0
201805261833.jpg,0.17,99.0,138.0
201805261933.jpg,0.17,2.47,999.0
201805262033.jpg,0.14,99.0,999.0
201805262133.jpg,0.11,2.11,360.0
201805271033.jpg,0.08,2.53,299.0
201805271133.jpg,0.11,2.56,87.0
201805271233.jpg,0.12,3.22,101.0
201805271333.jpg,0.14,3.45,153.0
201805271433.jpg,0.18,2.03,999.0
201805271533.jpg,0.17,99.0,135.0
201805271633.jpg,0.15,99.0,164.0
201805271733.jpg,0.16,2.12,136.0
201805271833.jpg,0.17,99.0,999.0
201805271933.jpg,0.14,99.0,192.0
201805272033.jpg,0.14,99.0,999.0
201805272133.jpg,0.11,3.06,191.0
201805280033.jpg,0.09,2.97,293.0
201805281033.jpg,0.07,2.51,999.0
201805281133.jpg,0.11,99.0,167.0
201805281233.jpg,0.3,2.03,354.0
201805281333.jpg,0.43,2.67,359.0
201805281433.jpg,0.35,2.83,358.0
201805281533.jpg,0.32,2.67,2.0
201805281633.jpg,0.28,2.59,7.0
201805281733.jpg,0.26,2.64,1.0
201805281833.jpg,0.38,2.73,349.0
201805281933.jpg,0.36,2.51,16.0
201805282033.jpg,0.3,2.61,358.0
201805282133.jpg,0.27,2.61,4.0
201805282233.jpg,0.27,2.7,332.0
201805291033.jpg,0.19,3.2,54.0
201805291133.jpg,0.17,2.75,8.0
201805291233.jpg,0.18,2.85,345.0
201805291333.jpg,0.21,2.4,23.0
201805291433.jpg,0.2,2.86,999.0
201805291533.jpg,0.24,2.74,999.0
201805291633.jpg,0.27,2.53,359.0
201805291733.jpg,0.26,2.82,329.0
201805291833.jpg,0.26,2.96,329.0
201805291933.jpg,0.32,3.29,999.0
201805292033.jpg,0.42,3.76,999.0
201805292133.jpg,0.44,2.82,359.0
201805292233.jpg,0.49,4.46,36.0
201805301033.jpg,0.31,99.0,153.0
201805301133.jpg,0.29,99.0,161.0
201805301233.jpg,0.28,99.0,270.0
201805301333.jpg,0.29,99.0,125.0
201805301433.jpg,0.26,99.0,121.0
201805301533.jpg,0.24,99.0,999.0
201805301633.jpg,0.21,99.0,126.0
201805301733.jpg,0.2,99.0,92.0
201805301833.jpg,0.16,99.0,119.0
201805302033.jpg,0.25,99.0,319.0
201805302133.jpg,0.21,99.0,325.0
201805302233.jpg,0.18,99.0,338.0
201805310033.jpg,0.17,99.0,999.0
201805310933.jpg,0.23,2.25,237.0
201805311033.jpg,0.19,99.0,999.0
201805311133.jpg,0.16,99.0,999.0
201805311433.jpg,0.19,2.32,239.0
201805311533.jpg,0.29,2.64,270.0
201805311633.jpg,0.35,2.99,276.0
201805311733.jpg,0.36,2.84,75.0
201805311833.jpg,0.34,2.96,274.0
201805311933.jpg,0.3,3.02,260.0
201805312033.jpg,0.24,2.57,274.0
201805312133.jpg,0.17,2.5,999.0
201805312233.jpg,0.19,2.16,999.0
201806011033.jpg,0.63,2.32,0.0
201806011133.jpg,1.17,2.83,999.0
201806011233.jpg,1.34,4.15,298.0
201806011333.jpg,1.47,5.06,331.0
201806011433.jpg,1.52,5.3,317.0
201806011533.jpg,1.57,6.1,357.0
201806011633.jpg,1.66,5.78,327.0
201806011733.jpg,1.5,6.35,337.0
201806011833.jpg,1.69,6.94,999.0
201806011933.jpg,1.62,6.89,34.0
201806012033.jpg,1.53,6.26,358.0
201806012133.jpg,1.59,7.04,7.0
201806021033.jpg,0.87,5.96,16.0
201806021133.jpg,0.85,5.87,15.0
201806021233.jpg,0.71,5.12,43.0
201806021333.jpg,0.71,5.04,18.0
201806021433.jpg,0.67,5.18,46.0
201806021533.jpg,0.64,4.42,71.0
201806021633.jpg,0.68,5.17,39.0
201806021733.jpg,0.59,5.24,63.0
201806021833.jpg,0.56,5.14,36.0
201806021933.jpg,0.49,4.8,27.0
201806022033.jpg,0.49,5.05,108.0
201806022133.jpg,0.5,4.68,277.0
201806022233.jpg,0.44,4.63,348.0
201806030033.jpg,0.47,4.65,10.0
201806031033.jpg,0.46,3.09,297.0
201806031103.jpg,0.43,2.08,292.0
201806031733.jpg,0.42,3.15,272.0
201806031833.jpg,0.54,3.46,999.0
201806031933.jpg,0.71,3.51,298.0
201806032003.jpg,0.8,3.48,999.0
201806032133.jpg,0.75,3.54,327.0
201806032233.jpg,0.55,3.52,345.0
201806040033.jpg,0.66,3.66,999.0
201806040933.jpg,0.53,3.87,59.0
201806041033.jpg,0.5,4.15,999.0
201806041103.jpg,0.46,3.96,999.0
201806041233.jpg,0.37,3.87,334.0
201806041403.jpg,0.32,3.71,339.0
201806041533.jpg,0.27,3.56,346.0
201806041633.jpg,0.22,3.8,56.0
201806041733.jpg,0.18,3.86,350.0
201806041833.jpg,0.19,3.95,51.0
201806041933.jpg,0.16,4.09,999.0
201806042033.jpg,0.15,4.13,999.0
201806042133.jpg,0.15,3.64,999.0
201806042233.jpg,0.25,99.0,243.0
201806051133.jpg,0.68,3.16,999.0
201806051233.jpg,0.88,3.37,999.0
201806051303.jpg,0.91,3.41,999.0
201806051433.jpg,1.04,3.79,26.0
201806051533.jpg,1.46,4.8,45.0
201806051633.jpg,1.59,5.25,351.0
201806051733.jpg,1.43,5.69,356.0
201806051833.jpg,1.29,5.36,350.0
201806051933.jpg,1.55,5.71,999.0
201806052033.jpg,1.72,5.82,7.0
201806052133.jpg,1.26,5.59,16.0
201806052233.jpg,1.1,5.77,43.0
201806061033.jpg,0.45,4.24,19.0
201806061133.jpg,0.37,4.09,49.0
201806061333.jpg,0.35,3.95,44.0
201806061433.jpg,0.34,3.73,356.0
201806061533.jpg,0.3,3.01,60.0
201806061633.jpg,0.27,3.66,40.0
201806061733.jpg,0.32,2.09,22.0
201806061833.jpg,0.27,99.0,287.0
201806061933.jpg,0.23,99.0,221.0
201806062033.jpg,0.18,2.61,5.0
201806062133.jpg,0.15,3.23,325.0
201806062233.jpg,0.15,3.96,317.0
201806070033.jpg,0.14,2.96,44.0
201806071033.jpg,0.12,99.0,999.0
201806071133.jpg,0.12,99.0,999.0
201806071233.jpg,0.13,99.0,59.0
201806071333.jpg,0.21,99.0,21.0
201806071433.jpg,0.27,99.0,17.0
201806071533.jpg,0.31,99.0,22.0
201806071633.jpg,0.5,2.43,999.0
201806071733.jpg,0.49,2.55,13.0
201806071833.jpg,0.66,3.05,999.0
201806071933.jpg,0.94,3.47,59.0
201806072033.jpg,0.64,3.68,27.0
201806072133.jpg,0.57,3.65,355.0
201806072233.jpg,0.69,4.04,21.0
201806080033.jpg,0.64,4.67,37.0
201806081033.jpg,0.83,3.0,343.0
201806081133.jpg,0.64,3.13,317.0
201806081233.jpg,0.59,3.38,341.0
201806081333.jpg,0.6,3.57,999.0
201806081433.jpg,0.51,3.6,326.0
201806081633.jpg,0.54,3.58,350.0
201806081733.jpg,0.44,3.66,354.0
201806081833.jpg,0.42,3.43,344.0
201806081933.jpg,0.4,3.59,338.0
201806082033.jpg,0.37,3.6,342.0
201806082133.jpg,0.34,3.24,346.0
201806082233.jpg,0.33,3.69,339.0
201806090033.jpg,0.34,3.73,1.0
201806091033.jpg,0.32,3.3,999.0
201806091133.jpg,0.28,3.29,7.0
201806091233.jpg,0.28,3.81,288.0
201806091333.jpg,0.36,3.8,81.0
201806091433.jpg,0.34,3.69,999.0
201806091533.jpg,0.39,2.57,355.0
201806091633.jpg,0.32,3.24,14.0
201806091733.jpg,0.33,3.51,349.0
201806091833.jpg,0.32,3.77,999.0
201806091933.jpg,0.29,3.49,15.0
201806092033.jpg,0.26,3.44,30.0
201806092133.jpg,0.26,3.23,18.0
201806092233.jpg,0.23,3.21,29.0
201806100033.jpg,0.2,3.8,342.0
201806101033.jpg,0.31,3.27,50.0
201806101133.jpg,0.31,3.44,60.0
201806101233.jpg,0.25,3.56,47.0
201806101333.jpg,0.22,3.29,59.0
201806101433.jpg,0.23,3.28,49.0
201806101533.jpg,0.25,2.68,21.0
201806101633.jpg,0.24,2.18,319.0
201806101733.jpg,0.23,4.14,41.0
201806101833.jpg,0.2,4.1,162.0
201806101933.jpg,0.2,3.91,135.0
201806102033.jpg,0.18,3.18,335.0
201806102133.jpg,0.25,2.35,7.0
201806102233.jpg,0.25,3.2,352.0
201806110033.jpg,0.46,2.64,999.0
201806111033.jpg,0.38,3.7,330.0
201806111133.jpg,0.44,3.64,999.0
201806111233.jpg,0.48,3.9,33.0
201806111333.jpg,0.54,3.91,180.0
201806111433.jpg,0.54,3.93,999.0
201806111533.jpg,0.51,4.09,32.0
201806111633.jpg,0.49,4.18,332.0
201806111733.jpg,0.42,3.59,2.0
201806111833.jpg,0.37,3.84,999.0
201806111933.jpg,0.36,3.8,999.0
201806112033.jpg,0.33,3.61,15.0
201806112133.jpg,0.32,4.12,40.0
201806112233.jpg,0.29,4.26,309.0
201806120033.jpg,0.35,2.15,57.0
201806121733.jpg,0.14,99.0,999.0
201806121833.jpg,0.12,3.55,331.0
201806121933.jpg,0.13,3.57,338.0
201806122033.jpg,0.12,3.51,331.0
201806122133.jpg,0.12,3.42,999.0
201806122233.jpg,0.11,3.31,345.0
201806130033.jpg,0.12,3.52,342.0
201806131533.jpg,0.25,99.0,15.0
201806131633.jpg,0.23,2.28,345.0
201806131733.jpg,0.18,2.27,312.0
201806131833.jpg,0.16,2.42,339.0
201806131933.jpg,0.15,2.28,999.0
201806132033.jpg,0.15,2.55,333.0
201806140933.jpg,0.1,3.25,999.0
201806141133.jpg,0.08,3.25,999.0
201806141333.jpg,0.09,3.76,358.0
201806141433.jpg,0.11,3.55,999.0
201806141533.jpg,0.12,2.81,999.0
201806141633.jpg,0.13,2.81,999.0
201806141733.jpg,0.11,99.0,999.0
201806141833.jpg,0.09,99.0,999.0
201806141933.jpg,0.11,99.0,999.0
201806142033.jpg,0.12,99.0,999.0
201806142133.jpg,0.1,99.0,999.0
201806142233.jpg,0.09,99.0,999.0
201806150033.jpg,0.07,3.07,9.0
201806151033.jpg,0.2,99.0,194.0
201806151133.jpg,0.18,99.0,153.0
201806151233.jpg,0.11,99.0,237.0
201806151333.jpg,0.13,99.0,999.0
201806151433.jpg,0.13,2.21,999.0
201806151533.jpg,0.11,2.37,999.0
201806151633.jpg,0.1,2.42,999.0
201806151733.jpg,0.11,2.29,12.0
201806151833.jpg,0.16,2.25,999.0
201806151933.jpg,0.14,99.0,140.0
201806152033.jpg,0.13,99.0,999.0
201806152133.jpg,0.1,99.0,999.0
201806152233.jpg,0.11,99.0,999.0
201806161233.jpg,0.44,2.64,46.0
201806161333.jpg,0.39,2.87,22.0
201806161433.jpg,0.37,3.04,48.0
201806161533.jpg,0.3,2.99,48.0
201806161633.jpg,0.3,2.9,27.0
201806161733.jpg,0.33,3.78,32.0
201806161833.jpg,0.27,3.35,26.0
201806161933.jpg,0.23,3.26,25.0
201806162033.jpg,0.23,3.07,24.0
201806162133.jpg,0.21,2.97,24.0
201806162233.jpg,0.18,3.07,17.0
201806170033.jpg,0.13,2.86,6.0
201806171033.jpg,0.14,99.0,212.0
201806171133.jpg,0.15,99.0,100.0
201806171233.jpg,0.16,2.07,156.0
201806171333.jpg,0.18,99.0,999.0
201806171433.jpg,0.19,99.0,139.0
201806171533.jpg,0.18,99.0,150.0
201806171633.jpg,0.2,99.0,173.0
201806171733.jpg,0.23,99.0,181.0
201806171833.jpg,0.31,2.0,222.0
201806171933.jpg,0.4,2.45,262.0
201806172033.jpg,0.32,2.61,278.0
201806172133.jpg,0.29,2.5,999.0
201806172233.jpg,0.23,2.48,275.0
201806180933.jpg,0.38,2.53,68.0
201806181033.jpg,0.3,2.14,999.0
201806181133.jpg,0.27,2.38,999.0
201806181333.jpg,0.2,2.5,999.0
201806181433.jpg,0.18,2.17,281.0
201806181533.jpg,0.22,2.1,262.0
201806181633.jpg,0.29,99.0,24.0
201806181733.jpg,0.36,2.61,999.0
201806181833.jpg,0.43,2.68,351.0
201806181933.jpg,0.56,2.47,326.0
201806182033.jpg,0.46,2.85,999.0
201806182133.jpg,0.4,2.99,328.0
201806182233.jpg,0.44,3.05,999.0
201806190033.jpg,0.66,3.83,2.0
201806191033.jpg,0.44,4.09,4.0
201806191133.jpg,0.65,4.11,999.0
201806191233.jpg,0.69,4.1,999.0
201806191333.jpg,0.54,3.95,316.0
201806191433.jpg,0.44,3.95,1.0
201806191533.jpg,0.42,3.96,25.0
201806191633.jpg,0.38,3.9,20.0
201806191733.jpg,0.37,3.68,285.0
201806191833.jpg,0.37,3.72,331.0
201806191933.jpg,0.35,3.7,279.0
201806192033.jpg,0.33,3.46,999.0
201806192133.jpg,0.35,3.25,295.0
201806192233.jpg,0.38,3.62,341.0
201806200033.jpg,0.47,3.61,330.0
201806201033.jpg,0.64,3.84,352.0
201806201133.jpg,0.61,4.13,9.0
201806201233.jpg,0.55,3.78,5.0
201806201333.jpg,0.52,4.18,999.0
201806201433.jpg,0.45,4.15,23.0
201806201533.jpg,0.42,4.05,58.0
201806201633.jpg,0.4,4.12,25.0
201806201733.jpg,0.37,4.15,999.0
201806201833.jpg,0.37,3.82,999.0
201806201933.jpg,0.41,3.82,221.0
201806202033.jpg,0.4,3.67,37.0
201806202133.jpg,0.49,3.15,999.0
201806202233.jpg,0.52,3.17,34.0
201806210033.jpg,0.53,3.63,24.0
201806211033.jpg,0.45,3.11,999.0
201806211133.jpg,0.36,3.47,27.0
201806211233.jpg,0.36,3.6,34.0
201806211333.jpg,0.46,3.49,29.0
201806211433.jpg,0.53,3.41,36.0
201806211533.jpg,0.88,3.41,270.0
201806211633.jpg,1.03,3.3,38.0
201806211733.jpg,0.76,3.55,999.0
201806211833.jpg,0.75,3.79,19.0
201806211933.jpg,0.6,3.96,33.0
201806212033.jpg,0.59,3.85,119.0
201806212133.jpg,0.69,3.76,999.0
201806212233.jpg,0.55,3.97,170.0
201806220033.jpg,0.77,3.67,31.0
201806220103.jpg,0.84,3.54,20.0
201806221533.jpg,0.93,5.41,359.0
201806221633.jpg,0.86,5.22,32.0
201806221733.jpg,0.77,5.23,337.0
201806221833.jpg,0.79,5.12,222.0
201806221933.jpg,0.78,4.96,303.0
201806222033.jpg,0.73,4.47,10.0
201806222133.jpg,0.74,4.56,35.0
201806222233.jpg,0.68,4.66,108.0
201806230033.jpg,0.85,4.51,308.0
201806231633.jpg,0.51,4.14,9.0
201806231733.jpg,0.46,4.08,37.0
201806231833.jpg,0.39,4.07,6.0
201806231933.jpg,0.33,3.96,3.0
201806232033.jpg,0.3,4.09,18.0
201806232133.jpg,0.27,3.92,351.0
201806232233.jpg,0.23,3.87,289.0
201806241333.jpg,0.38,3.85,999.0
201806241433.jpg,0.43,3.13,8.0
201806241533.jpg,0.48,2.8,999.0
201806241633.jpg,0.52,3.47,12.0
201806241733.jpg,0.5,3.74,11.0
201806241833.jpg,0.55,3.85,331.0
201806241933.jpg,0.63,4.33,94.0
201806242033.jpg,0.58,4.22,18.0
201806242133.jpg,0.55,4.34,42.0
201806242233.jpg,0.52,4.07,999.0
201806250003.jpg,0.5,4.3,104.0
201806251033.jpg,0.4,3.9,159.0
201806251133.jpg,0.46,3.18,999.0
201806251233.jpg,0.52,3.09,999.0
201806251333.jpg,0.63,2.97,999.0
201806251433.jpg,0.53,3.92,16.0
201806251533.jpg,0.47,2.99,36.0
201806251633.jpg,0.44,3.06,27.0
201806251733.jpg,0.45,3.89,57.0
201806251833.jpg,0.52,2.96,57.0
201806251933.jpg,0.5,3.22,231.0
201806252033.jpg,0.45,4.05,146.0
201806252133.jpg,0.45,4.08,7.0
201806252233.jpg,0.4,3.98,999.0
201806260033.jpg,0.42,4.03,188.0
201806260133.jpg,0.53,2.34,999.0
201806261233.jpg,0.29,99.0,175.0
201806261333.jpg,0.25,99.0,999.0
201806261433.jpg,0.28,99.0,138.0
201806261533.jpg,0.38,99.0,168.0
201806261633.jpg,0.37,2.05,168.0
201806261733.jpg,0.37,2.09,160.0
201806261833.jpg,0.35,2.07,999.0
201806261933.jpg,0.29,99.0,200.0
201806262033.jpg,0.3,99.0,159.0
201806262133.jpg,0.24,99.0,193.0
201806262233.jpg,0.27,99.0,154.0
201806270033.jpg,0.34,99.0,181.0
201806270133.jpg,0.35,2.17,247.0
201806271233.jpg,0.41,2.94,274.0
201806271333.jpg,0.39,2.01,298.0
201806271433.jpg,0.48,2.69,999.0
201806271503.jpg,0.49,2.89,340.0
201806271633.jpg,0.56,4.14,329.0
201806271733.jpg,0.5,4.59,20.0
201806271833.jpg,0.44,4.25,350.0
201806271933.jpg,0.38,4.18,340.0
201806272033.jpg,0.38,3.91,340.0
201806281333.jpg,0.18,3.78,351.0
201806281433.jpg,0.17,3.76,326.0
201806281533.jpg,0.17,3.65,999.0
201806281633.jpg,0.18,2.09,999.0
201806281733.jpg,0.18,99.0,999.0
201806281833.jpg,0.16,3.01,338.0
201806281933.jpg,0.14,2.39,348.0
201806282033.jpg,0.12,2.51,80.0
201806282133.jpg,0.18,99.0,94.0
201806282233.jpg,0.12,99.0,999.0
201806290033.jpg,0.08,99.0,10.0
201806290133.jpg,0.08,99.0,10.0
201806291233.jpg,0.24,99.0,208.0
201806291533.jpg,0.32,99.0,999.0
201806291633.jpg,0.35,2.07,999.0
201806291733.jpg,0.35,2.06,999.0
201806291833.jpg,0.31,99.0,999.0
201806291933.jpg,0.24,99.0,999.0
201806292033.jpg,0.22,99.0,213.0
201806292133.jpg,0.19,99.0,225.0
201806292233.jpg,0.19,2.13,999.0
201806300133.jpg,0.21,99.0,236.0
201806301233.jpg,0.23,2.05,999.0
201806301333.jpg,0.22,2.05,999.0
201806301433.jpg,0.28,99.0,199.0
201806301533.jpg,0.32,99.0,193.0
201806301633.jpg,0.33,99.0,999.0
201806301733.jpg,0.36,99.0,183.0
201806301833.jpg,0.42,99.0,999.0
201806301933.jpg,0.35,99.0,212.0
201806302003.jpg,0.3,99.0,218.0
201806302233.jpg,0.26,99.0,250.0
201807011233.jpg,0.46,2.33,247.0
201807011433.jpg,0.73,2.46,312.0
201807011533.jpg,0.63,2.91,249.0
201807011633.jpg,0.79,2.82,330.0
201807011733.jpg,0.63,2.93,267.0
201807011833.jpg,0.65,3.0,243.0
201807011933.jpg,0.64,2.95,999.0
201807012033.jpg,0.48,3.28,286.0
201807012233.jpg,0.37,3.21,276.0
201807020033.jpg,0.26,2.64,237.0
201807020133.jpg,0.22,2.81,298.0
201807021233.jpg,0.29,2.4,352.0
201807021433.jpg,0.32,2.85,5.0
201807021633.jpg,0.29,2.89,22.0
201807021733.jpg,0.29,3.09,19.0
201807021833.jpg,0.26,3.17,9.0
